qid,category_en,category_ja,category_qid,en_label,ja_label,en_description,ja_description,mesh_id,icd10,icd9,snomed_id,umls_id
Q27131811,enzyme,酵素,Q59199015,Ac-Cha-Arg-MeAla-Haic-NHCH(CH2OH)2,,chemical compound,,,,,,
Q27131866,enzyme,酵素,Q59199015,biotinyl-5'-AMP(1-),,chemical compound,,,,,,
Q27131640,enzyme,酵素,Q59199015,beta-D-Galf-(1->6)-alpha-D-Manp-(1->6)-D-Manp,,chemical compound,,,,,,
Q27131647,enzyme,酵素,Q59199015,alpha-D-Gal-(1->3)-alpha-D-Gal-(1->4)-D-GlcNAc,,chemical compound,,,,,,
Q27126359,enzyme,酵素,Q59199015,ADP-D-galactose,,chemical compound,,,,,,
Q27126316,enzyme,酵素,Q59199015,N-acetyl-D-hexosamine 1-phosphate(2-),,chemical compound,,,,,,
Q27131882,enzyme,酵素,Q59199015,"UDP-2-acetamido-2,6-dideoxy-beta-L-lyxo-hex-4-ulose",,chemical compound,,,,,,
Q27126345,enzyme,酵素,Q59199015,lipoyl-AMP(1-),,chemical compound,,,,,,
Q27131598,enzyme,酵素,Q59199015,alpha-D-Gal-(1->3)-[alpha-L-Fuc-(1->2)]-beta-D-Gal-(1->4)-D-GlcNAc,,chemical compound,,,,,,
Q27131732,enzyme,酵素,Q59199015,alpha-Neu5Gc-(2->6)-beta-Gal-(1->4)-Glc,,chemical compound,,,,,,
Q27131747,enzyme,酵素,Q59199015,N-acetylneuraminamide,,chemical compound,,,,,,
Q27131828,enzyme,酵素,Q59199015,DDM-838,,chemical compound,,,,,,
Q27131959,enzyme,酵素,Q59199015,D-glucosylsphingosine(1+),,chemical compound,,,,,,
Q27131669,enzyme,酵素,Q59199015,beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->6)-D-Manp,,chemical compound,,,,,,
Q27131745,enzyme,酵素,Q59199015,2'-deoxyinosine-5'-diphosphate(3-),,chemical compound,,,,,,
Q27131751,enzyme,酵素,Q59199015,N-acetylneuraminol,,chemical compound,,,,,,
Q27131967,enzyme,酵素,Q59199015,alpha-L-Fucp-(1->2)-beta-D-Galp-(1->4)-[alpha-L-Fucp-(1->3)]-D-GlcpNAc,,chemical compound,,,,,,
Q27131934,enzyme,酵素,Q59199015,alpha-L-Fucp-(1->2)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->3)-beta-D-Galp-(1->4)-D-Glcp,,chemical compound,,,,,,
Q27131595,enzyme,酵素,Q59199015,alpha-D-Galp-(1->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->3)-beta-D-Galp-(1->4)-D-Glcp,,chemical compound,,,,,,
Q27131675,enzyme,酵素,Q59199015,(S)-carnitinyl-CoA betaine,,chemical compound,,,,,,
Q27126460,enzyme,酵素,Q59199015,(7R)-7-isopropenyl-4-methyl-1-oxaspiro[2.5]oct-4-ene,,chemical compound,,,,,,
Q27131731,enzyme,酵素,Q59199015,alpha-Neup5Gc-(2->3)-beta-D-Galp-(1->4)-D-Glcp,,chemical compound,,,,,,
Q27126351,enzyme,酵素,Q59199015,16-methoxytabersoninium(1+),,chemical compound,,,,,,
Q27131971,enzyme,酵素,Q59199015,alpha-Neup5Ac-(2->6)-D-Galp,,chemical compound,,,,,,
Q27126495,enzyme,酵素,Q59199015,"(4R,7R)-7-isopropenyl-4-methyl-1-oxaspiro[2.5]octane",,chemical compound,,,,,,
Q27131960,enzyme,酵素,Q59199015,methacrylyl-CoA(4-),,chemical compound,,,,,,
Q27094275,enzyme,酵素,Q59199015,altertoxin II,,substance,,,,,,
Q27093589,enzyme,酵素,Q59199015,aminophosphonic acid-guanylate ester,,chemical compound,,,,,,
Q27093643,enzyme,酵素,Q59199015,"6-aminohexyl-uridine-C1,5'-diphosphate",,chemical compound,,,,,,
Q27093688,enzyme,酵素,Q59199015,adenosine-5'-pentaphosphate,,chemical compound,,,,,,
Q27093725,enzyme,酵素,Q59199015,diundecyl phosphatidyl choline,,chemical compound,,,,,,
Q27093914,enzyme,酵素,Q59199015,CoA-S-acetyl-tryptamine,,chemical compound,,,,,,
Q27093993,enzyme,酵素,Q59199015,5-beta-D-ribofuranosylnicotinamide adenine dinucleotide,,chemical compound,,,,,,
Q27093988,enzyme,酵素,Q59199015,adenosine-5'-(dithio)phosphate,,chemical compound,,,,,,
Q27093917,enzyme,酵素,Q59199015,"gamma-arsono-beta, gamma-methyleneadenosine-5'-diphosphate",,chemical compound,,,,,,
Q27094060,enzyme,酵素,Q59199015,"[(2S,3R,5R)-3-Hydroxy-5-(5-methyl-2,4-dioxopyrimidin-1-yl)oxolan-2-yl]methyl phosphono hydrogen phosphate",,chemical compound,,,,,,
Q27094020,enzyme,酵素,Q59199015,acetoacetyl-coenzyme A,,chemical compound,,,,,,
Q27094069,enzyme,酵素,Q59199015,2-carboxypropyl-coenzyme A,,chemical compound,,,,,,
Q27093895,enzyme,酵素,Q59199015,"S-[2-[3-[[(2S)-4-[[[(2S,3R,4R,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] octanethioate",,chemical compound,,,,,,
Q27094126,enzyme,酵素,Q59199015,3r-hydroxydecanoyl-Coa,,chemical compound,,,,,,
Q27093932,enzyme,酵素,Q59199015,selenomethionine selenoxide,,chemical compound,,,,,,
Q27094012,enzyme,酵素,Q59199015,L-alpha-phosphatidyl-beta-oleoyl-gamma-palmitoyl-phosphatidylethanolamine,,chemical compound,,,,,,
Q27094117,enzyme,酵素,Q59199015,alpha-fluoro-carboxymethyldethia coenzyme A complex,,chemical compound,,,,,,
Q27094158,enzyme,酵素,Q59199015,adenosine-5'-propylphosphate,,chemical compound,,,,,,
Q27094029,enzyme,酵素,Q59199015,selenazole-4-carboxyamide-adenine dinucleotide,,chemical compound,,,,,,
Q27094106,enzyme,酵素,Q59199015,nicotinamide adenine dinucleotide cyclohexanone,,chemical compound,,,,,,
Q27094280,enzyme,酵素,Q59199015,3-[(1-Amino-2-Carboxy-Ethyl)-Hydroxy-Phosphinoyl]-2-Methyl-Propionic Acid,,chemical compound,,,,,,
Q27094114,enzyme,酵素,Q59199015,sinapoyl coenzyme A,,chemical compound,,,,,,
Q27094100,enzyme,酵素,Q59199015,thymidine-5'-diphospho-beta-D-xylose,,chemical compound,,,,,,
Q27094342,enzyme,酵素,Q59199015,3-thiaoctanoyl-coenzyme A,,chemical compound,,,,,,
Q27094121,enzyme,酵素,Q59199015,U-Pi-a-Pi,,chemical compound,,,,,,
Q27094282,enzyme,酵素,Q59199015,Coa-S-acetyl 5-bromotryptamine,,chemical compound,,,,,,
Q27094174,enzyme,酵素,Q59199015,S-4-nitrobutyryl-CoA,,chemical compound,,,,,,
Q27094204,enzyme,酵素,Q59199015,P1-(5'-Adenosyl)P5-(5'-Thymidyl)Pentaphosphate,,chemical compound,,,,,,
Q27094392,enzyme,酵素,Q59199015,2'-monophosphoadenosine 5'-diphosphoribose,,chemical compound,,,,,,
Q27094360,enzyme,酵素,Q59199015,gallichrome,,chemical compound,,,,,,
Q27094427,enzyme,酵素,Q59199015,2'-deoxyguanosine-5'-diphosphate,,chemical compound,,,,,,
Q27094416,enzyme,酵素,Q59199015,"5,10-dimethylene tetrahydromethanopterin",,chemical compound,,,,,,
Q27094498,enzyme,酵素,Q59199015,1-O-octyl-2-heptylphosphonyl-sn-glycero-3-phosphoethanolamine,,chemical compound,,,,,,
Q27094530,enzyme,酵素,Q59199015,3-hydroxybutyryl-coenzyme A,,chemical compound,,,,,,
Q27094468,enzyme,酵素,Q59199015,Flavin-Adenine Dinucleotide-N5-Isobutyl Ketone,,chemical compound,,,,,,
Q27094469,enzyme,酵素,Q59199015,phosphomethylphosphonic acid guanylate ester,,chemical compound,,,,,,
Q27094629,enzyme,酵素,Q59199015,"[hydroxy-[[(2R,3S,5S)-3-hydroxy-5-(5-methyl-2,4-dioxopyrimidin-1-yl)oxolan-2-yl]methoxy]phosphoryl] [(2R,3S,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl] hydrogen phosphate",,chemical compound,,,,,,
Q27094600,enzyme,酵素,Q59199015,4-diphosphocytidyl-2-C-methyl-D-erythritol,,chemical compound,,,,,,
Q27094705,enzyme,酵素,Q59199015,"(3s)-3,4-di-N-hexanoyloxybutyl-1-phosphocholine",,chemical compound,,,,,,
Q27094532,enzyme,酵素,Q59199015,Ralgro,,chemical compound,,,,,,
Q27094688,enzyme,酵素,Q59199015,3-aminomethyl-pyridinium-adenine-dinucleotide,,chemical compound,,,,,,
Q27094581,enzyme,酵素,Q59199015,P1-(adenosine-5'-P5-(uridine-5')pentaphosphate,,chemical compound,,,,,,
Q27094637,enzyme,酵素,Q59199015,Etheno-Nadp,,chemical compound,,,,,,
Q27094609,enzyme,酵素,Q59199015,succinyl-coenzyme A,,chemical compound,,,,,,
Q27094807,enzyme,酵素,Q59199015,1-palmitoyl-2-parinaroylphosphatidylcholine,,chemical compound,,,,,,
Q27094837,enzyme,酵素,Q59199015,1-[Glycerolylphosphonyl]-2-[8-(2-Hexyl-Cyclopropyl)-Octanal-1-Yl]-3-[Hexadecanal-1-Yl]-Glycerol,,chemical compound,,,,,,
Q27094820,enzyme,酵素,Q59199015,"2c-methyl-D-erythritol 2,4-cyclodiphosphate",,chemical compound,,,,,,
Q27094816,enzyme,酵素,Q59199015,7-methyl-guanosine-5'-triphosphate-5'-guanosine,,chemical compound,,,,,,
Q27094803,enzyme,酵素,Q59199015,carboxylic PRPP,,chemical compound,,,,,,
Q27094919,enzyme,酵素,Q59199015,4-hydroxybenzyl coenzyme A,,chemical compound,,,,,,
Q27094897,enzyme,酵素,Q59199015,carboxymycobactin T,,chemical compound,,,,,,
Q27094870,enzyme,酵素,Q59199015,methionine phosphinate,,chemical compound,,,,,,
Q27094961,enzyme,酵素,Q59199015,"4-(N,N-dimethylamino)cinnamoyl-Coa",,chemical compound,,,,,,
Q27095007,enzyme,酵素,Q59199015,3'-1-carboxy-1-phosphonooxy-ethoxy-uridine-diphosphate-N-acetylglucosamine,,chemical compound,,,,,,
Q27094964,enzyme,酵素,Q59199015,guanosine-3'-monophosphate-5'-diphosphate,,chemical compound,,,,,,
Q27094977,enzyme,酵素,Q59199015,lysophosphotidylserine,,chemical compound,,,,,,
Q27095011,enzyme,酵素,Q59199015,di-stearoyl-3-sn-phosphatidylcholine,,chemical compound,,,,,,
Q27095112,enzyme,酵素,Q59199015,[2-cytidylate-O'-phosphonyloxyl]-ethyl-trimethyl-ammonium,,chemical compound,,,,,,
Q27094942,enzyme,酵素,Q59199015,uridine-5'-diphosphate-4-deoxy-4-fluoro-alpha-D-galactose,,chemical compound,,,,,,
Q27095117,enzyme,酵素,Q59199015,5-phosphoribosyl-1-(beta-methylene) pyrophosphate,,chemical compound,,,,,,
Q27095168,enzyme,酵素,Q59199015,3'-deoxy 3'-amino adenosine-5'-diphosphate,,chemical compound,,,,,,
Q27095053,enzyme,酵素,Q59199015,nitromethyldethia coenzyme A,,chemical compound,,,,,,
Q27095167,enzyme,酵素,Q59199015,adenosine diphosphate 5-(beta-ethyl)-4-methyl-thiazole-2-carboxylic acid,,chemical compound,,,,,,
Q27095134,enzyme,酵素,Q59199015,guanosine-5'-diphosphate (RRRS form),,chemical compound,,,,,,
Q27095137,enzyme,酵素,Q59199015,Nα-[(2S)-2-{[(S)-[(1S)-1-{[(benzyloxy)carbonyl]amino}-2-phenylethyl](hydroxy)phosphoryl]methyl}-5-phenylpentanoyl]-L-tryptophanamide,,chemical compound,,,,,,
Q27095268,enzyme,酵素,Q59199015,2'-monophosphoadenosine-5'-diphosphoribose,,chemical compound,,,,,,
Q27095209,enzyme,酵素,Q59199015,nicotinamide adenine dinucleotide 3-pentanone adduct,,chemical compound,,,,,,
Q27094631,enzyme,酵素,Q59199015,aluminum DL-lactate,,group of stereoisomers,,,,,,
Q27094412,enzyme,酵素,Q59199015,2''-O-acetyl-ADP-D-ribose,,chemical compound,,,,,,
Q27093615,enzyme,酵素,Q59199015,(R)-glufosinate,,chemical compound,,,,,,
Q27094899,enzyme,酵素,Q59199015,methylmalonyl-coenzyme A,,chemical compound,,,,,,
Q27106373,enzyme,酵素,Q59199015,Denudatine,,chemical compound,,,,,,
Q27106311,enzyme,酵素,Q59199015,D-glucosylsphingosine,,chemical compound,,,,,,
Q27106386,enzyme,酵素,Q59199015,Deshydroxy-C-1027 chromophore,,chemical compound,,,,,,
Q27106321,enzyme,酵素,Q59199015,D-Urobilin,,chemical compound,,,,,,
Q27106394,enzyme,酵素,Q59199015,Dexylosylbenanomicin A,,chemical compound,,,,,,
Q27106324,enzyme,酵素,Q59199015,D1927,,chemical compound,,,,,,
Q27106313,enzyme,酵素,Q59199015,D-gulopyranose,,group of stereoisomers,,,,,,
Q27106366,enzyme,酵素,Q59199015,deltaline,,chemical compound,,,,,,
Q27106309,enzyme,酵素,Q59199015,D-galactopyranuronic acid,,group of stereoisomers,,,,,,
Q27106395,enzyme,酵素,Q59199015,Dexylosylpradimicin C,,chemical compound,,,,,,
Q27094420,enzyme,酵素,Q59199015,(S)-α-glycerophosphorylethanolamine,,chemical compound,,,,,,
Q27106468,enzyme,酵素,Q59199015,Echitovenine,,chemical compound,,,,,,
Q27106314,enzyme,酵素,Q59199015,D-Ornaline,,chemical compound,,,,,,
Q27106312,enzyme,酵素,Q59199015,"D-glycero-D-manno-heptose 1,7-bisphosphate",,chemical compound,,,,,,
Q27106431,enzyme,酵素,Q59199015,12-deoxyphorbol 20-acetate 13-(2-methylbutanoate),,chemical compound,,,,,,
Q27094417,enzyme,酵素,Q59199015,8-demethyl-8-dimethylamino-flavin-adenine-dinucleotide,,chemical compound,,,,,,
Q27094774,enzyme,酵素,Q59199015,L-xylopyranose,,group of stereoisomers,,,,,,
Q27106316,enzyme,酵素,Q59199015,D-ribose 1-diphosphate,,chemical compound,,,,,,
Q27094305,enzyme,酵素,Q59199015,3-acetylpyridine adenine dinucleotide,,chemical compound (group of stereoisomers),,,,,,
Q27095293,enzyme,酵素,Q59199015,malonyl-Coenzyme A,マロニルCoA,chemical compound,,D008316,,,,C0024645
Q27106435,enzyme,酵素,Q59199015,DL-dobutamine hydrochloride,,pair of enantiomers,,,,,,C0700450
Q27106330,enzyme,酵素,Q59199015,Dalpanin,ダルパニン,chemical compound,,,,,,
Q5222642,enzyme,酵素,Q59199015,(RS)-darglitazone,,group of stereoisomers,立体異性群,,,,,
Q5103226,enzyme,酵素,Q59199015,chlorphenesin,,chemical compound,,D002743,,,,C0008280
Q5120162,enzyme,酵素,Q59199015,(RS)-cimoxatone,,group of stereoisomers,,C026234,,,,
Q4847848,enzyme,酵素,Q59199015,meta-hydroxynorephedrine,メタヒドロキシノルエフェドリン,group of stereoisomers,,,,,,
Q5119890,enzyme,酵素,Q59199015,ciglitazone,シグリタゾン,group of stereoisomers,立体異性群,C039671,,,,
Q5198699,enzyme,酵素,Q59199015,cyclododecahexaene,シクロドデカヘキサエン,chemical compound,,,,,,
Q4836377,enzyme,酵素,Q59199015,brl-44408,,chemical compound,,C072125,,,,
Q4836784,enzyme,酵素,Q59199015,BU-48,,chemical compound,,,,,,
Q4838953,enzyme,酵素,Q59199015,bacillomycin,,chemical compound,,,,,,
Q4858279,enzyme,酵素,Q59199015,barakol,,chemical compound,,,,,,
Q5205618,enzyme,酵素,Q59199015,DME,,chemical compound,,,,,,
Q5443698,enzyme,酵素,Q59199015,(RS)-fenyramidol,フェニラミドール,group of stereoisomers,立体異性群,,,,,
Q4868616,enzyme,酵素,Q59199015,batanopride,,chemical compound,,,,,,
Q5159421,enzyme,酵素,Q59199015,conduritol,コンズリトール,group of stereoisomers,,,,,,
Q5445562,enzyme,酵素,Q59199015,trans-fertaric acid,,group of stereoisomers,,,,,,
Q5135141,enzyme,酵素,Q59199015,cloridarol,クロリダロール,chemical compound,,,,,,
Q5134770,enzyme,酵素,Q59199015,clocinizine,,chemical compound,,,,,,
Q4859770,enzyme,酵素,Q59199015,L-cladinpyranose,クラジノース,group of stereoisomers,,,,,,
Q5144764,enzyme,酵素,Q59199015,colfosceril palmitate,パルミチン酸コルフォセリル,pharmaceutical drug,,,,,,C0360192
Q5134761,enzyme,酵素,Q59199015,(RS)-clobenzorex,クロベンゾレックス,group of stereoisomers,,,,,,
Q5114549,enzyme,酵素,Q59199015,chrysanthenone,クリサンテノン,chemical compound,,,,,,
Q5134930,enzyme,酵素,Q59199015,clometocillin,,chemical compound,,,,,,
Q5200195,enzyme,酵素,Q59199015,cypenamine,シペナミン,chemical compound,,,,,,
Q5162311,enzyme,酵素,Q59199015,conorfone,,chemical compound,,,,,,
Q5198127,enzyme,酵素,Q59199015,cyclazodone,,group of stereoisomers,,,,,,
Q5201200,enzyme,酵素,Q59199015,cysteinyldopa (unspecified stereochemistry),システイニルドーパ,group of stereoisomers,,D003548,,,,C0010665
Q5275248,enzyme,酵素,Q59199015,difemetorex,,chemical compound,,,,,,
Q5205629,enzyme,酵素,Q59199015,DMMDA,,chemical compound,,,,,,
Q5205904,enzyme,酵素,Q59199015,"DOV-216,303",,chemical compound,,,,,,
Q5448299,enzyme,酵素,Q59199015,(E)-5-methyl-2-hepten-4-one,フィルベルトン,chemical compound,,,,,,
Q5198741,enzyme,酵素,Q59199015,cyclomethycaine,シクロメチカイン,chemical compound,,,,,,
Q5264610,enzyme,酵素,Q59199015,desmethylcitalopram,,chemical compound,,,,,,
Q5269984,enzyme,酵素,Q59199015,DiFMDA,,chemical compound,,,,,,
Q4637173,enzyme,酵素,Q59199015,4-methylethcathinone,4-メチルエスカチノン,chemical compound,,C585202,,,,C3711219
Q4634160,enzyme,酵素,Q59199015,3-methoxyamphetamine,3-メトキシアンフェタミン,chemical compound,,,,,,
Q4634168,enzyme,酵素,Q59199015,3-methylamphetamine,3-メチルアンフェタミン,chemical compound,,,,,,
Q5266508,enzyme,酵素,Q59199015,devapamil,,chemical compound,,C055885,,,,C0057583
Q5172181,enzyme,酵素,Q59199015,coronaridine,コロナリジン,chemical compound,,,,,,
Q4874069,enzyme,酵素,Q59199015,Bay R 1531,ベイR 1531,chemical compound,,,,,,
Q5462880,enzyme,酵素,Q59199015,Fluotracen,,chemical compound,,,,,,
Q4637126,enzyme,酵素,Q59199015,4-ethylmethcathinone,4-エチルメタカチノン,chemical compound,,,,,,
Q4637174,enzyme,酵素,Q59199015,4-methylbenzylidene camphor,エンザカメン,chemical compound,,,,,,
Q5470216,enzyme,酵素,Q59199015,Formocortal,,chemical compound,,,,,,
Q4637036,enzyme,酵素,Q59199015,3α-mannobiose,3α-マンノビオース,group of stereoisomers,,,,,,
Q5209119,enzyme,酵素,Q59199015,daigremontianin,,chemical compound,,,,,,
Q5135114,enzyme,酵素,Q59199015,"(2RS,6RS)-clopamide",,group of stereoisomers,,D003005,,,,
Q5119444,enzyme,酵素,Q59199015,cyclindole,シクリドール,chemical compound,,,,,,
Q4637037,enzyme,酵素,Q59199015,4'-methoxy-α-pyrrolidinopropiophenone,4'-メトキシ-α-ピロリジノプロピオフェノン,recreational drug,,,,,,
Q4859855,enzyme,酵素,Q59199015,epanolol,,group of stereoisomers,,C038616,,,,
Q4637125,enzyme,酵素,Q59199015,4-ethylamphetamine,4-エチルアンフェタミン,chemical compound,,,,,,
Q4634161,enzyme,酵素,Q59199015,3-methoxy-N-methylamphetamine,,chemical compound,,,,,,
Q4636224,enzyme,酵素,Q59199015,3C-BZ,,chemical compound,,,,,,
Q4637047,enzyme,酵素,Q59199015,"4,4'-azobis(4-cyanopentanoic acid)",,chemical compound,,,,,,
Q4637069,enzyme,酵素,Q59199015,4-(γ-glutamylamino)butanoic acid,,chemical compound,,,,,,
Q4637107,enzyme,酵素,Q59199015,"4-Br-3,5-DMA",,chemical compound,,,,,,
Q4637110,enzyme,酵素,Q59199015,4-chlorophenylisobutylamine,,chemical compound,,,,,,
Q4637171,enzyme,酵素,Q59199015,DMCPA,,chemical compound,,,,,,
Q4636226,enzyme,酵素,Q59199015,3C-E,,group of stereoisomers,,,,,,
Q5192453,enzyme,酵素,Q59199015,cucurbitane,ククルビタン,group of stereoisomers,,,,,,
Q4859862,enzyme,酵素,Q59199015,cloranolol,,chemical compound,,C025725,,,,
Q27131095,enzyme,酵素,Q59199015,UDP-beta-L-arabinofuranose(2-),,chemical compound,,,,,,
Q27127259,enzyme,酵素,Q59199015,Ins-1-P-Cer(t18:0/24:0),,chemical compound,,,,,,
Q27131081,enzyme,酵素,Q59199015,TDP(3-),,chemical compound,,,,,,
Q27131252,enzyme,酵素,Q59199015,"dTDP-4-acetamido-4,6-dideoxy-D-galactose",,chemical compound,,,,,,
Q27131212,enzyme,酵素,Q59199015,alpha-D-Glcp-(1->6)-alpha-D-Manp-(1->2)-alpha-D-Manp-(1->2)-alpha-D-Manp-(1->2)-D-Manp,,chemical compound,,,,,,
Q27127322,enzyme,酵素,Q59199015,ferriheme a(1-),,chemical compound,,,,,,
Q27131064,enzyme,酵素,Q59199015,dITP(4-),,chemical compound,,,,,,
Q27127299,enzyme,酵素,Q59199015,"tri-trans,poly-cis-undecaprenyl diphosphate",,chemical compound,,,,,,
Q27131047,enzyme,酵素,Q59199015,alpha-L-Fucp-(1->4)-[alpha-L-Fucp-(1->2)-beta-D-Galp-(1->3)]-beta-D-GlcpNAc-(1->3)-beta-D-Galp-(1->4)-D-Glcp,,chemical compound,,,,,,
Q27131057,enzyme,酵素,Q59199015,alpha-L-Fucp-(1->3)-[alpha-L-Fucp-(1->2)-beta-D-Galp-(1->4)]-beta-D-GlcpNAc-(1->3)-beta-D-Galp-(1->4)-D-Glcp,,chemical compound,,,,,,
Q27127269,enzyme,酵素,Q59199015,Man-beta1-2-Ins-1-P-Cer(t20:0/26:0),,chemical compound,,,,,,
Q27131093,enzyme,酵素,Q59199015,UDP-beta-L-arabinofuranose,,chemical compound,,,,,,
Q27131177,enzyme,酵素,Q59199015,alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->3)-[beta-D-GlcNAc-(1->6)]-D-GalNAc,,chemical compound,,,,,,
Q27127296,enzyme,酵素,Q59199015,"di-trans,poly-cis-dodecaprenyl diphosphate",,chemical compound,,,,,,
Q27127323,enzyme,酵素,Q59199015,molybdopterin guanine dinucleotide(3-),,chemical compound,,,,,,
Q27128271,enzyme,酵素,Q59199015,amoxicillin diketopiperazine,,chemical compound,,,,,,
Q27131205,enzyme,酵素,Q59199015,alpha-D-Manp-(1->2)-alpha-D-Manp-(1->2)-D-Manp,,chemical compound,,,,,,
Q27127253,enzyme,酵素,Q59199015,D-glucosyl-N-tetracosanoylsphinganine,,chemical compound,,,,,,
Q27131017,enzyme,酵素,Q59199015,alpha-D-Manp-(1->2)-alpha-D-Manp-(1->2)-[alpha-D-Manp-(1->2)-alpha-D-Manp-(1->6)]-D-Manp,,chemical compound,,,,,,
Q27127256,enzyme,酵素,Q59199015,D-galactosyl-N-tetracosanoylsphinganine,,chemical compound,,,,,,
Q27131089,enzyme,酵素,Q59199015,GDP-beta-L-galactose(2-),,chemical compound,,,,,,
Q27130839,enzyme,酵素,Q59199015,(E)-2-methylbutanal oxime,,chemical compound,,,,,,
Q27127325,enzyme,酵素,Q59199015,tungsten-bis(molybdopterin guanine dinucleotide)(4-),,chemical compound,,,,,,
Q27130868,enzyme,酵素,Q59199015,"7,8-dihydromonapterin 3-triphosphate(4-)",,chemical compound,,,,,,
Q27131136,enzyme,酵素,Q59199015,Udp-3-hmaglc,,chemical compound,,,,,,
Q27131002,enzyme,酵素,Q59199015,alpha-D-Manp-(1->3)-alpha-D-Manp-(1->2)-D-Manp,,chemical compound,,,,,,
Q27131259,enzyme,酵素,Q59199015,3-O-(6-O-alpha-D-xylosylphospho-alpha-D-mannopyranosyl)-alpha-D-mannopyranose,,chemical compound,,,,,,
Q27127277,enzyme,酵素,Q59199015,"Man-beta1-2-Ins-1-P-Cer(t20:0/2,3-OH-26:0)",,chemical compound,,,,,,
Q27131183,enzyme,酵素,Q59199015,6-O-(2-amino-2-deoxy-alpha-D-glucosyl)-1D-myo-inositol 1-(6-mercaptohexyl)phosphate,,chemical compound,,,,,,
Q27128086,enzyme,酵素,Q59199015,alpha-Neu5Ac-(2->6)-beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-D-Glc,,chemical compound,,,,,,
Q27130966,enzyme,酵素,Q59199015,"(4Z)-2,8:7,12:11,15:14,18:17,22-pentaanhydro-1,3-O-(2-carboxyethylidene)-4,5,6,9,10,13,19,20,21-nonadeoxy-L-arabino-L-allo-L-allo-docosa-4,9,20-trienitol",,chemical compound,,,,,,
Q27131204,enzyme,酵素,Q59199015,alpha-D-Manp-(1->2)-alpha-D-Manp-(1->6)-D-Manp,,chemical compound,,,,,,
Q27127273,enzyme,酵素,Q59199015,dioleoyl phosphatidylglycerol,,chemical compound,,,,,,
Q27130953,enzyme,酵素,Q59199015,scopolamine(1+),,chemical compound,,,,,,
Q27131015,enzyme,酵素,Q59199015,XTP(4-),,chemical compound,,,,,,
Q27127267,enzyme,酵素,Q59199015,Man-beta1-2-Ins-1-P-Cer(d20:0/2-OH-26:0),,chemical compound,,,,,,
Q27131179,enzyme,酵素,Q59199015,beta-D-GlcpNAc-(1->6)-D-GalpNAc,,chemical compound,,,,,,
Q27131106,enzyme,酵素,Q59199015,UDP-3-O-[(3R)-3-hydroxytetradecanoyl]-N-acetylglucosamine(2-),,chemical compound,,,,,,
Q27130871,enzyme,酵素,Q59199015,beta-D-GalpNAc-(1->4)-[alpha-L-Fucp-(1->2)-alpha-L-Fucp-(1->3)]-D-GlcpNAc,,chemical compound,,,,,,
Q27127265,enzyme,酵素,Q59199015,Man-beta1-2-Ins-1-P-Cer(d20:0/26:0),,chemical compound,,,,,,
Q27131090,enzyme,酵素,Q59199015,UDP-beta-L-arabinopyranose,,chemical compound,,,,,,
Q27131126,enzyme,酵素,Q59199015,(E)-hexadec-2-enoyl-CoA(4-),,chemical compound,,,,,,
Q27131132,enzyme,酵素,Q59199015,ADP-L-glycero-beta-D-manno-heptose,,chemical compound,,,,,,
Q27131208,enzyme,酵素,Q59199015,alpha-D-Manp-(1->2)-alpha-D-Manp-(1->2)-alpha-D-Manp-(1->6)-D-Manp,,chemical compound,,,,,,
Q27131079,enzyme,酵素,Q59199015,trans-tetradec-2-enoyl-CoA(4-),,chemical compound,,,,,,
Q27127268,enzyme,酵素,Q59199015,Man-beta1-2-Ins-1-P-Cer(t18:0/24:0),,chemical compound,,,,,,
Q27131120,enzyme,酵素,Q59199015,gamma-butyrobetainyl-CoA,,chemical compound,,,,,,
Q27131127,enzyme,酵素,Q59199015,D-fructofuranose 6-phosphate(2-),,chemical compound,,,,,,
Q27127275,enzyme,酵素,Q59199015,"Man-beta1-2-Ins-1-P-Cer(t18:0/2,3-OH-24:0)",,chemical compound,,,,,,
Q27131078,enzyme,酵素,Q59199015,dATP(4-),,chemical compound,,,,,,
Q27131102,enzyme,酵素,Q59199015,dCTP(4-),,chemical compound,,,,,,
Q27131058,enzyme,酵素,Q59199015,alpha-L-Fucp-(1->2)-beta-D-Galp-(1->3)-beta-D-GlcpNAc-(1->3)-beta-D-Galp-(1->4)-D-Glcp,,chemical compound,,,,,,
Q27131082,enzyme,酵素,Q59199015,dGTP(4-),,chemical compound,,,,,,
Q27131178,enzyme,酵素,Q59199015,alpha-Neup5Ac-(2->3)-beta-D-Galp-(1->3)-D-GalpNAc,,chemical compound,,,,,,
Q27127260,enzyme,酵素,Q59199015,Ins-1-P-Cer(t18:0/26:0),,chemical compound,,,,,,
