qid,category_en,category_ja,category_qid,en_label,ja_label,en_description,ja_description,mesh_id,icd10,icd9,snomed_id,umls_id
Q24725998,cell type,細胞型,Q7644128,"Macrophage migration inhibitory factor, conserved site",,InterPro Conserved Site,,,,,,
Q24725842,cell type,細胞型,Q7644128,"Staphylococcal enterotoxin/Streptococcal pyrogenic exotoxin, conserved site",,InterPro Conserved Site,,,,,,
Q24726034,cell type,細胞型,Q7644128,Pericardin-like repeat,,InterPro Repeat,,,,,,
Q24725924,cell type,細胞型,Q7644128,"Succinyl-CoA synthetase, beta subunit, conserved site",,InterPro Conserved Site,,,,,,
Q24726026,cell type,細胞型,Q7644128,Ribosomal S24e conserved site,,InterPro Conserved Site,,,,,,
Q24725917,cell type,細胞型,Q7644128,YgfZ/GcvT conserved site,,InterPro Conserved Site,,,,,,
Q24725974,cell type,細胞型,Q7644128,YXWGXW repeat,,InterPro Repeat,,,,,,
Q24726193,cell type,細胞型,Q7644128,"Sodium:galactoside symporter, conserved site",,InterPro Conserved Site,,,,,,
Q24726279,cell type,細胞型,Q7644128,Protein of unknown function DUF326,,InterPro Repeat,,,,,,
Q24726227,cell type,細胞型,Q7644128,"Twin-arginine translocation pathway, signal sequence",,InterPro Conserved Site,,,,,,
Q24723448,cell type,細胞型,Q7644128,YTV,,InterPro Repeat,,,,,,
Q103839955,cell type,細胞型,Q7644128,QPE repeat,,InterPro motif,,,,,,
Q103840166,cell type,細胞型,Q7644128,EsV-1-7 cysteine-rich motif,,InterPro motif,,,,,,
Q96400917,cell type,細胞型,Q7644128,RVxP motif,,,,,,,,
Q81497535,cell type,細胞型,Q7644128,Adenomatous polyposis coli (APC) repeat,,InterPro Repeat,,,,,,
Q81497526,cell type,細胞型,Q7644128,Cadmium carbonic anhydrase repeat,,InterPro Repeat,,,,,,
Q81497545,cell type,細胞型,Q7644128,Beta solenoid repeat from YDCK,,InterPro Repeat,,,,,,
Q81497514,cell type,細胞型,Q7644128,Chromosome region maintenance repeat,,InterPro Repeat,,,,,,
Q81497516,cell type,細胞型,Q7644128,"DUF4458 domain-containing protein, leucine-rich repeat",,InterPro Repeat,,,,,,
Q81497523,cell type,細胞型,Q7644128,"Exportin-1, repeat 3",,InterPro Repeat,,,,,,
Q81497541,cell type,細胞型,Q7644128,"Dextranase, beta solenoid repeat",,InterPro Repeat,,,,,,
Q81497542,cell type,細胞型,Q7644128,Hexapeptide repeat including loop,,InterPro Repeat,,,,,,
Q81497573,cell type,細胞型,Q7644128,"CD180, leucine-rich repeat",,InterPro Repeat,,,,,,
Q81497548,cell type,細胞型,Q7644128,"Importin 13, repeat 1",,InterPro Repeat,,,,,,
Q81497556,cell type,細胞型,Q7644128,Importin repeat,,InterPro Repeat,,,,,,
Q81497557,cell type,細胞型,Q7644128,Importin repeat 4,,InterPro Repeat,,,,,,
Q81497561,cell type,細胞型,Q7644128,Importin 13 repeat,,InterPro Repeat,,,,,,
Q81497566,cell type,細胞型,Q7644128,Importin 13 repeat 2,,InterPro Repeat,,,,,,
Q81497568,cell type,細胞型,Q7644128,Homing endonuclease repeat,,InterPro Repeat,,,,,,
Q81497517,cell type,細胞型,Q7644128,Isopullulanase beta-solenoid repeat,,InterPro Repeat,,,,,,
Q81497521,cell type,細胞型,Q7644128,"Nitrous oxide reductase, propeller repeat 2",,InterPro Repeat,,,,,,
Q81497520,cell type,細胞型,Q7644128,"PlcR,  tetratricopeptide repeat",,InterPro Repeat,,,,,,
Q81497563,cell type,細胞型,Q7644128,Leucine-rich repeat unit,,InterPro Repeat,,,,,,
Q81497538,cell type,細胞型,Q7644128,Repeat of uncharacterized protein PH0542,,InterPro Repeat,,,,,,
Q81497559,cell type,細胞型,Q7644128,"Nitrous oxide reductase, propeller repeat 1",,InterPro Repeat,,,,,,
Q81497530,cell type,細胞型,Q7644128,Ubiquitous surface protein adhesin repeat,,InterPro Repeat,,,,,,
Q81497533,cell type,細胞型,Q7644128,Toxin complex C-like repeat,,InterPro Repeat,,,,,,
Q81497553,cell type,細胞型,Q7644128,"SUVR5, C2H2-type Zinc finger, 3 repeats",,InterPro Repeat,,,,,,
Q81497571,cell type,細胞型,Q7644128,"Ribonuclease inhibitor, leucine rich repeat cap",,InterPro Repeat,,,,,,
Q81497550,cell type,細胞型,Q7644128,"Vesicle tethering protein p115, armadillo tether-repeat",,InterPro Repeat,,,,,,
Q24768184,cell type,細胞型,Q7644128,"Lustrin, cysteine-rich repeated",,InterPro Domain,,,,,,
Q24771099,cell type,細胞型,Q7644128,Plasmodium repeat,,InterPro Domain,,,,,,
Q24740640,cell type,細胞型,Q7644128,"DNA-binding protein Dps, conserved site",,InterPro Conserved Site,,,,,,
Q24740667,cell type,細胞型,Q7644128,"Glycoside hydrolase, family 5, conserved site",,InterPro Conserved Site,,,,,,
Q24740727,cell type,細胞型,Q7644128,"Intermediate filament protein, conserved site",,InterPro Conserved Site,,,,,,
Q24740810,cell type,細胞型,Q7644128,"Interleukin-4/interleukin-13, conserved site",,InterPro Conserved Site,,,,,,
Q24740916,cell type,細胞型,Q7644128,"Beta propeller repeat, Msarc-type",,InterPro Repeat,,,,,,
Q24740869,cell type,細胞型,Q7644128,"Fibronectin-binding repeat, SSURE",,InterPro Repeat,,,,,,
Q24740896,cell type,細胞型,Q7644128,"Insulin, conserved site",,InterPro Conserved Site,,,,,,
Q24740768,cell type,細胞型,Q7644128,XPG conserved site,,InterPro Conserved Site,,,,,,
Q24740802,cell type,細胞型,Q7644128,"Tr-type G domain, conserved site",,InterPro Conserved Site,,,,,,
Q24741048,cell type,細胞型,Q7644128,FERM conserved site,,InterPro Conserved Site,,,,,,
Q24741145,cell type,細胞型,Q7644128,"Legume lectin, alpha chain, conserved site",,InterPro Conserved Site,,,,,,
Q24741106,cell type,細胞型,Q7644128,"Sec-independent periplasmic protein translocase, conserved site",,InterPro Conserved Site,,,,,,
Q24741077,cell type,細胞型,Q7644128,WD40-like Beta Propeller,,InterPro Repeat,,,,,,
Q24741141,cell type,細胞型,Q7644128,"Proteinase inhibitor I27, calpastatin",,InterPro Repeat,,,,,,
Q24741119,cell type,細胞型,Q7644128,TAL effector repeat,,InterPro Repeat,,,,,,
Q24741631,cell type,細胞型,Q7644128,"Adenomatous polyposis coli protein, 15 residue repeat",,InterPro Repeat,,,,,,
Q24741469,cell type,細胞型,Q7644128,Repeat of unknown function DUF1079,,InterPro Repeat,,,,,,
Q24741810,cell type,細胞型,Q7644128,LVIVD,,InterPro Repeat,,,,,,
Q24741838,cell type,細胞型,Q7644128,Putative TPR-like repeat,,InterPro Repeat,,,,,,
Q24742162,cell type,細胞型,Q7644128,Cyanobacterial long protein repeat,,InterPro Repeat,,,,,,
Q24742113,cell type,細胞型,Q7644128,Trappin protein transglutaminase-binding repeat,,InterPro Repeat,,,,,,
Q24743757,cell type,細胞型,Q7644128,Plasmodium yoelii repeat of length 46,,InterPro Repeat,,,,,,
Q24743779,cell type,細胞型,Q7644128,Putative flagellar system-associated repeat,,InterPro Repeat,,,,,,
Q24745319,cell type,細胞型,Q7644128,"Microtubule associated protein,  tubulin-binding repeat",,InterPro Repeat,,,,,,
Q24745848,cell type,細胞型,Q7644128,LGFP,,InterPro Repeat,,,,,,
Q24746079,cell type,細胞型,Q7644128,"Actin-binding, Xin repeat",,InterPro Repeat,,,,,,
Q24766766,cell type,細胞型,Q7644128,Hexapeptide repeat,,InterPro Repeat,,,,,,
Q24766997,cell type,細胞型,Q7644128,Chlorovirus glycoprotein repeat,,InterPro Repeat,,,,,,
Q24766933,cell type,細胞型,Q7644128,Tetratricopeptide TPR-4,,InterPro Repeat,,,,,,
Q24767041,cell type,細胞型,Q7644128,RPEL repeat,,InterPro Repeat,,,,,,
Q24768000,cell type,細胞型,Q7644128,Annexin repeat,,InterPro Repeat,,,,,,
Q24768220,cell type,細胞型,Q7644128,Adhesin of bacterial autotransporter system,,InterPro Repeat,,,,,,
Q24767939,cell type,細胞型,Q7644128,Kelch repeat type 2,,InterPro Repeat,,,,,,
Q24768067,cell type,細胞型,Q7644128,"Major vault protein, N-terminal",,InterPro Repeat,,,,,,
Q24768512,cell type,細胞型,Q7644128,CshA-type fibril repeat,,InterPro Repeat,,,,,,
Q24768105,cell type,細胞型,Q7644128,Protein of unknown function DUF312,,InterPro Repeat,,,,,,
Q24768589,cell type,細胞型,Q7644128,"Coagulation factor V, LSPD",,InterPro Repeat,,,,,,
Q24768732,cell type,細胞型,Q7644128,Acid shock,,InterPro Repeat,,,,,,
Q24769041,cell type,細胞型,Q7644128,Cysteine-rich repeat,,InterPro Repeat,,,,,,
Q24768811,cell type,細胞型,Q7644128,VCBS repeat,,InterPro Repeat,,,,,,
Q24769253,cell type,細胞型,Q7644128,Protein of unknown function DUF350,,InterPro Repeat,,,,,,
Q24769786,cell type,細胞型,Q7644128,"Clathrin, heavy chain/VPS, 7-fold repeat",,InterPro Repeat,,,,,,
Q24769770,cell type,細胞型,Q7644128,DC-EC,,InterPro Repeat,,,,,,
Q24769440,cell type,細胞型,Q7644128,"Stress-induced protein, KGG, repeat",,InterPro Repeat,,,,,,
Q24770125,cell type,細胞型,Q7644128,Delta-60 repeat,,InterPro Repeat,,,,,,
Q24770034,cell type,細胞型,Q7644128,"Huntingtin, middle-repeat",,InterPro Repeat,,,,,,
Q24770020,cell type,細胞型,Q7644128,Protein of unknown function DM15,,InterPro Repeat,,,,,,
Q24770670,cell type,細胞型,Q7644128,DM16 repeat,,InterPro Repeat,,,,,,
Q24770325,cell type,細胞型,Q7644128,Phosphorylated immunoreceptor signalling ITAM,,InterPro Repeat,,,,,,
Q24770226,cell type,細胞型,Q7644128,TMP repeat,,InterPro Repeat,,,,,,
Q24770543,cell type,細胞型,Q7644128,Mycoplasma hyorhinis VlpA repeat,,InterPro Repeat,,,,,,
Q24770520,cell type,細胞型,Q7644128,PBS lyase HEAT-like repeat,,InterPro Repeat,,,,,,
Q24770588,cell type,細胞型,Q7644128,"Micronemal adhesive repeat, sialic-acid binding",,InterPro Repeat,,,,,,
Q24770679,cell type,細胞型,Q7644128,Parallel beta-helix repeat,,InterPro Repeat,,,,,,
Q24770857,cell type,細胞型,Q7644128,Seminal vesicle protein I,,InterPro Repeat,,,,,,
Q24771314,cell type,細胞型,Q7644128,Head domain of trimeric autotransporter adhesin,,InterPro Repeat,,,,,,
Q24771430,cell type,細胞型,Q7644128,Dec-1 repeat,,InterPro Repeat,,,,,,
Q24771146,cell type,細胞型,Q7644128,Protein of unknown function DUF823,,InterPro Repeat,,,,,,
Q24771852,cell type,細胞型,Q7644128,FG-GAP repeat,,InterPro Repeat,,,,,,
Q24772023,cell type,細胞型,Q7644128,"Clathrin, heavy chain, propeller repeat",,InterPro Repeat,,,,,,
Q24771767,cell type,細胞型,Q7644128,Neuraxin/MAP1B repeat,,InterPro Repeat,,,,,,
Q24771751,cell type,細胞型,Q7644128,Parallel beta-helix repeat-2,,InterPro Repeat,,,,,,
Q24771691,cell type,細胞型,Q7644128,RNA helicase p68 repeat,,InterPro Repeat,,,,,,
Q24772274,cell type,細胞型,Q7644128,Agglutinin-like  protein repeat,,InterPro Repeat,,,,,,
Q24772313,cell type,細胞型,Q7644128,Antigen 332 repeat,,InterPro Repeat,,,,,,
Q24772384,cell type,細胞型,Q7644128,Apopolysialoglycoprotein,,InterPro Repeat,,,,,,
Q24771979,cell type,細胞型,Q7644128,MORN variant,,InterPro Repeat,,,,,,
Q24772667,cell type,細胞型,Q7644128,CAP160,,InterPro Repeat,,,,,,
Q24772575,cell type,細胞型,Q7644128,Fn3 associated repeat,,InterPro Repeat,,,,,,
Q24772714,cell type,細胞型,Q7644128,Gas vesicle protein GvpC,,InterPro Repeat,,,,,,
Q24772692,cell type,細胞型,Q7644128,Hemopexin-like repeats,,InterPro Repeat,,,,,,
Q24772409,cell type,細胞型,Q7644128,Pumilio RNA-binding repeat,,InterPro Repeat,,,,,,
Q24772445,cell type,細胞型,Q7644128,Repeat of unknown function XGLTT,,InterPro Repeat,,,,,,
Q24772391,cell type,細胞型,Q7644128,Thrombospondin type-1 (TSP1) repeat,,InterPro Repeat,,,,,,
Q24773344,cell type,細胞型,Q7644128,Hs1/Cortactin,,InterPro Repeat,,,,,,
Q24745079,cell type,細胞型,Q7644128,SAMP,,InterPro Repeat,,,,,,
Q24773013,cell type,細胞型,Q7644128,Putative stress-responsive protein,,InterPro Repeat,,,,,,
Q24773419,cell type,細胞型,Q7644128,ELWxxDGT repeat,,InterPro Repeat,,,,,,
Q24773680,cell type,細胞型,Q7644128,Involucrin repeat,,InterPro Repeat,,,,,,
Q24773705,cell type,細胞型,Q7644128,Microtubule associated protein Futsch,,InterPro Repeat,,,,,,
Q24775797,cell type,細胞型,Q7644128,BspA type Leucine rich repeat region,,InterPro Repeat,,,,,,
Q24775746,cell type,細胞型,Q7644128,Gas vesicle C repeat,,InterPro Repeat,,,,,,
Q24775833,cell type,細胞型,Q7644128,Leucine-rich repeat 3,,InterPro Repeat,,,,,,
Q24776544,cell type,細胞型,Q7644128,Bacterial surface protein 26-residue repeat,,InterPro Repeat,,,,,,
Q24776451,cell type,細胞型,Q7644128,DM9 repeat,,InterPro Repeat,,,,,,
Q24776370,cell type,細胞型,Q7644128,HAT (Half-A-TPR) repeat,,InterPro Repeat,,,,,,
Q24775971,cell type,細胞型,Q7644128,low-density lipoprotein (LDL) receptor class A repeat,,InterPro Repeat,,,,,,
Q24776104,cell type,細胞型,Q7644128,KRBA1 family repeat,,InterPro Repeat,,,,,,
Q24776931,cell type,細胞型,Q7644128,"Cys-rich repeat, Myxococcales-type",,InterPro Repeat,,,,,,
Q24776666,cell type,細胞型,Q7644128,Plectin repeat,,InterPro Repeat,,,,,,
Q24776724,cell type,細胞型,Q7644128,"TEP1, N-terminal",,InterPro Repeat,,,,,,
Q24777521,cell type,細胞型,Q7644128,"Fis1, N-terminal tetratricopeptide repeat",,InterPro Repeat,,,,,,
Q24776767,cell type,細胞型,Q7644128,"Surface-anchored repeat, actinobacteria",,InterPro Repeat,,,,,,
Q24776910,cell type,細胞型,Q7644128,"Thrombospondin, type 3-like repeat",,InterPro Repeat,,,,,,
Q24776999,cell type,細胞型,Q7644128,Streptococcal histidine triad repeat,,InterPro Repeat,,,,,,
Q24777601,cell type,細胞型,Q7644128,Mbt repeat,,InterPro Repeat,,,,,,
Q24768908,cell type,細胞型,Q7644128,Collagen triple helix repeat,コラーゲンヘリックス,InterPro Repeat,,,,,,
Q24776796,cell type,細胞型,Q7644128,Pentatricopeptide repeat,ペンタトリコペプチドリピート,InterPro Repeat,,,,,,
Q58210719,cell type,細胞型,Q7644128,protein fold,,class of protein structure,,,,,,
Q24786902,cell type,細胞型,Q7644128,Armadillo,アルマジロリピート,InterPro Repeat,,,,,,
Q81497501,cell type,細胞型,Q7644128,Alstrom syndrome repeat,,InterPro Repeat,,,,,,
Q81497503,cell type,細胞型,Q7644128,"Exportin-1, repeat 2",,InterPro Repeat,,,,,,
Q81497500,cell type,細胞型,Q7644128,"Inulin fructotransferase, beta helix repeat",,InterPro Repeat,,,,,,
Q81497510,cell type,細胞型,Q7644128,Importin repeat 6,,InterPro Repeat,,,,,,
Q81497508,cell type,細胞型,Q7644128,Phage spike trimer 2,,InterPro Repeat,,,,,,
Q81497497,cell type,細胞型,Q7644128,Repeat of unknown function DUF5633,,InterPro Repeat,,,,,,
Q81497505,cell type,細胞型,Q7644128,Tetratricopeptide-like repeat,,InterPro Repeat,,,,,,
Q24783529,cell type,細胞型,Q7644128,"Early growth response protein 1, C-terminal",,InterPro Family,,,,,,
Q25323693,cell type,細胞型,Q7644128,ST staple,,,,,,,,
Q24779416,cell type,細胞型,Q7644128,"HUWE1/Rev1, ubiquitin binding region",,InterPro Domain,,,,,,
Q30693846,cell type,細胞型,Q7644128,Amphipathic lipid packing sensor motifs,,,,,,,,
Q24778570,cell type,細胞型,Q7644128,Cell wall/choline-binding repeat,,InterPro Repeat,,,,,,
Q24778668,cell type,細胞型,Q7644128,Cytoplasmic repetitive antigen-like,,InterPro Repeat,,,,,,
Q24778342,cell type,細胞型,Q7644128,Kinesin light chain repeat,,InterPro Repeat,,,,,,
Q24777943,cell type,細胞型,Q7644128,YVTN beta-propeller repeat,,InterPro Repeat,,,,,,
Q24779198,cell type,細胞型,Q7644128,Atypical Arm repeat,,InterPro Repeat,,,,,,
Q24778228,cell type,細胞型,Q7644128,SPW repeat,,InterPro Repeat,,,,,,
Q24779598,cell type,細胞型,Q7644128,Clostridial hydrophobic repeat,,InterPro Repeat,,,,,,
Q24779546,cell type,細胞型,Q7644128,"Gp5, C-terminal",,InterPro Repeat,,,,,,
Q24779063,cell type,細胞型,Q7644128,"Regulator of chromosome condensation, RCC1",,InterPro Repeat,,,,,,
Q24780010,cell type,細胞型,Q7644128,Conserved TM helix,,InterPro Repeat,,,,,,
Q24780118,cell type,細胞型,Q7644128,"Bacteriophage lambda, Stf, side tail fibre-repeat-1",,InterPro Repeat,,,,,,
Q24779450,cell type,細胞型,Q7644128,M protein repeat,,InterPro Repeat,,,,,,
Q24779118,cell type,細胞型,Q7644128,XYPPX repeat,,InterPro Repeat,,,,,,
Q24779406,cell type,細胞型,Q7644128,Surface protein repeat SSSPR-51,,InterPro Repeat,,,,,,
Q24779811,cell type,細胞型,Q7644128,KI67R,,InterPro Repeat,,,,,,
Q24780328,cell type,細胞型,Q7644128,Filamin/ABP280 repeat,,InterPro Repeat,,,,,,
Q24779810,cell type,細胞型,Q7644128,Nodule-specific GRP-repeat,,InterPro Repeat,,,,,,
Q24779530,cell type,細胞型,Q7644128,Yeast PIR protein repeat,,InterPro Repeat,,,,,,
Q24779968,cell type,細胞型,Q7644128,"Mating factor alpha, C-terminal repeat",,InterPro Repeat,,,,,,
Q24779942,cell type,細胞型,Q7644128,"Streptococcal surface-anchored protein repeat, S. criceti family",,InterPro Repeat,,,,,,
Q24779913,cell type,細胞型,Q7644128,"Thrombospondin, type 3 repeat",,InterPro Repeat,,,,,,
Q24780563,cell type,細胞型,Q7644128,Phage-integrase repeat unit,,InterPro Repeat,,,,,,
Q24781713,cell type,細胞型,Q7644128,Calponin repeat,,InterPro Repeat,,,,,,
Q24780853,cell type,細胞型,Q7644128,Seminal vesicle protein repeat,,InterPro Repeat,,,,,,
Q24781590,cell type,細胞型,Q7644128,Hemagglutinin repeat,,InterPro Repeat,,,,,,
Q24781107,cell type,細胞型,Q7644128,Tetratricopeptide TPR-3,,InterPro Repeat,,,,,,
Q24781064,cell type,細胞型,Q7644128,xxxLxxG heptad repeat,,InterPro Repeat,,,,,,
Q24781155,cell type,細胞型,Q7644128,Two component regulator propeller,,InterPro Repeat,,,,,,
Q24782201,cell type,細胞型,Q7644128,"DNA gyrase/topoisomerase IV, subunit A, C-terminal repeat",,InterPro Repeat,,,,,,
Q24782077,cell type,細胞型,Q7644128,Leucine rich repeat 4,,InterPro Repeat,,,,,,
Q24781838,cell type,細胞型,Q7644128,YD repeat,,InterPro Repeat,,,,,,
Q24782114,cell type,細胞型,Q7644128,Putative metal-binding motif,,InterPro Repeat,,,,,,
Q24783155,cell type,細胞型,Q7644128,BNR repeat,,InterPro Repeat,,,,,,
Q24783495,cell type,細胞型,Q7644128,Dictyostelium (slime mold) repeat,,InterPro Repeat,,,,,,
Q24783394,cell type,細胞型,Q7644128,Flocculin type 3 repeat,,InterPro Repeat,,,,,,
Q24783577,cell type,細胞型,Q7644128,Curlin associated,,InterPro Repeat,,,,,,
Q24782945,cell type,細胞型,Q7644128,Modification target Cys-rich repeat,,InterPro Repeat,,,,,,
Q24782690,cell type,細胞型,Q7644128,Topoisomerase C-terminal repeat,,InterPro Repeat,,,,,,
Q24783125,cell type,細胞型,Q7644128,"leucine-rich repeat, typical subtype",,InterPro Repeat,,,,,,
Q24783066,cell type,細胞型,Q7644128,"Protein prenyltransferase, alpha subunit",,InterPro Repeat,,,,,,
Q24783340,cell type,細胞型,Q7644128,"Protein L, Ig light chain-binding",,InterPro Repeat,,,,,,
Q24784217,cell type,細胞型,Q7644128,G-protein beta WD-40 repeat,,InterPro Repeat,,,,,,
Q24783799,cell type,細胞型,Q7644128,Mitochondrial substrate/solute carrier,,InterPro Repeat,,,,,,
Q24784508,cell type,細胞型,Q7644128,CagY type 1 repeat,,InterPro Repeat,,,,,,
Q24783640,cell type,細胞型,Q7644128,"RNA polymerase II, heptapeptide repeat, eukaryotic",,InterPro Repeat,,,,,,
Q24784133,cell type,細胞型,Q7644128,"Prion, copper binding octapeptide repeat",,InterPro Repeat,,,,,,
Q24784362,cell type,細胞型,Q7644128,Paramecium surface antigen,,InterPro Repeat,,,,,,
Q24785193,cell type,細胞型,Q7644128,"Cysteine rich repeat, tripleX",,InterPro Repeat,,,,,,
Q24784944,cell type,細胞型,Q7644128,Pseudomurein-binding repeat,,InterPro Repeat,,,,,,
Q24785237,cell type,細胞型,Q7644128,Phosphate-starvation-induced PsiF repeat,,InterPro Repeat,,,,,,
Q24785376,cell type,細胞型,Q7644128,Protein of unknown function DUF346,,InterPro Repeat,,,,,,
Q24785605,cell type,細胞型,Q7644128,PQ-loop repeat,,InterPro Repeat,,,,,,
Q24786670,cell type,細胞型,Q7644128,"Bacterial ice-nucleation, octamer repeat",,InterPro Repeat,,,,,,
Q24785904,cell type,細胞型,Q7644128,"Protein of unknown function DUF308, membrane",,InterPro Repeat,,,,,,
Q24786622,cell type,細胞型,Q7644128,GTF2I-like repeat,,InterPro Repeat,,,,,,
Q24786141,cell type,細胞型,Q7644128,Repeat of unknown function DUF1174,,InterPro Repeat,,,,,,
Q24786121,cell type,細胞型,Q7644128,Testicular haploid expressed repeat,,InterPro Repeat,,,,,,
Q24787078,cell type,細胞型,Q7644128,Extracellular HAF,,InterPro Repeat,,,,,,
Q24787282,cell type,細胞型,Q7644128,Beta-propeller repeat,,InterPro Repeat,,,,,,
Q24786229,cell type,細胞型,Q7644128,Variable length PCR target,,InterPro Repeat,,,,,,
Q24786544,cell type,細胞型,Q7644128,RTX calcium-binding nonapeptide repeat,,InterPro Repeat,,,,,,
Q24786426,cell type,細胞型,Q7644128,"Zinc finger, C2HC-type",,InterPro Repeat,,,,,,
Q24786619,cell type,細胞型,Q7644128,RtxA toxin,,InterPro Repeat,,,,,,
Q24787391,cell type,細胞型,Q7644128,GPI-anchored cell wall protein repeat,,InterPro Repeat,,,,,,
Q24787462,cell type,細胞型,Q7644128,Filamin/ABP280 repeat-like,,InterPro Repeat,,,,,,
Q24786868,cell type,細胞型,Q7644128,Polymorphic outer membrane protein repeat,,InterPro Repeat,,,,,,
Q24787442,cell type,細胞型,Q7644128,Histidine-rich calcium-binding,,InterPro Repeat,,,,,,
Q24786950,cell type,細胞型,Q7644128,SprB repeat,,InterPro Repeat,,,,,,
Q24787793,cell type,細胞型,Q7644128,Intron encoded nuclease repeat,,InterPro Repeat,,,,,,
Q24787909,cell type,細胞型,Q7644128,Glucan-binding repeat,,InterPro Repeat,,,,,,
Q24787894,cell type,細胞型,Q7644128,HEAT repeat associated with sister chromatid cohesion protein,,InterPro Repeat,,,,,,
Q24787539,cell type,細胞型,Q7644128,Pentapeptide repeat,,InterPro Repeat,,,,,,
Q24787426,cell type,細胞型,Q7644128,T5SS/PEP-CTERM-associated repeat,,InterPro Repeat,,,,,,
Q24787813,cell type,細胞型,Q7644128,Proteasome/cyclosome repeat,,InterPro Repeat,,,,,,
Q24787784,cell type,細胞型,Q7644128,TDU repeat,,InterPro Repeat,,,,,,
Q24788094,cell type,細胞型,Q7644128,"Leucine-rich glioma-inactivated , EPTP repeat",,InterPro Repeat,,,,,,
Q24787917,cell type,細胞型,Q7644128,Protein of unknown function DUF529,,InterPro Repeat,,,,,,
Q24788241,cell type,細胞型,Q7644128,Octapeptide repeat,,InterPro Repeat,,,,,,
Q24788420,cell type,細胞型,Q7644128,Sperm-tail PG-rich repeat,,InterPro Repeat,,,,,,
Q24788659,cell type,細胞型,Q7644128,Tetratricopeptide repeat 2,,InterPro Repeat,,,,,,
Q25304082,cell type,細胞型,Q7644128,FFAT motif,,protein sequence motif,,,,,,
Q24778004,cell type,細胞型,Q7644128,Spectrin repeat,スペクトリンリピート,InterPro Repeat,,,,,,
Q24784174,cell type,細胞型,Q7644128,ankyrin repeat,アンキリン反復,InterPro Repeat,,D017089,,,,
Q54443803,cell type,細胞型,Q7644128,CSPG repeat,,,,,,,,
Q24779822,cell type,細胞型,Q7644128,Tetratricopeptide repeat 1,TPRモチーフ,InterPro Repeat,,,,,,
Q59251142,cell type,細胞型,Q7644128,"WDR19, WD40 repeat",,,,,,,,
Q24788681,cell type,細胞型,Q7644128,BIR repeat,BIRドメイン,InterPro Repeat,,,,,,
Q24739649,cell type,細胞型,Q7644128,dockerin type I repeat,ドックリン,InterPro Repeat,,,,,,
Q24726599,cell type,細胞型,Q7644128,tetratricopeptide repeat,,InterPro Repeat,,D000074436,,,,C4505239
Q24726286,cell type,細胞型,Q7644128,Cold-shock conserved site,,InterPro Conserved Site,,,,,,
Q24726375,cell type,細胞型,Q7644128,"Cysteine-rich Golgi apparatus protein 1 repeat, eukaryote",,InterPro Repeat,,,,,,
Q24726543,cell type,細胞型,Q7644128,Adenomatous polyposis coli protein repeat,,InterPro Repeat,,,,,,
Q24726422,cell type,細胞型,Q7644128,"DnaJ domain, conserved site",,InterPro Conserved Site,,,,,,
Q24726548,cell type,細胞型,Q7644128,"Carbohydrate kinase, FGGY, conserved site",,InterPro Conserved Site,,,,,,
Q24726376,cell type,細胞型,Q7644128,"Glycoside hydrolase, family 22, conserved site",,InterPro Conserved Site,,,,,,
Q24726479,cell type,細胞型,Q7644128,"Globin, bacterial-like, conserved site",,InterPro Conserved Site,,,,,,
Q24726584,cell type,細胞型,Q7644128,CXCXC repeat,,InterPro Repeat,,,,,,
Q24726611,cell type,細胞型,Q7644128,"DNA recombination/repair protein RecA, conserved site",,InterPro Conserved Site,,,,,,
Q24726579,cell type,細胞型,Q7644128,"Histidinol dehydrogenase, conserved site",,InterPro Conserved Site,,,,,,
Q24726650,cell type,細胞型,Q7644128,FNIP,,InterPro Repeat,,,,,,
Q24726829,cell type,細胞型,Q7644128,"ClpA/B, conserved site 2",,InterPro Conserved Site,,,,,,
Q24726281,cell type,細胞型,Q7644128,"Ribosomal protein L30, conserved site",,InterPro Conserved Site,,,,,,
Q24726950,cell type,細胞型,Q7644128,"Chaperonin GroES, conserved site",,InterPro Conserved Site,,,,,,
Q24726961,cell type,細胞型,Q7644128,"Conotoxin, omega-type, conserved site",,InterPro Conserved Site,,,,,,
Q24726441,cell type,細胞型,Q7644128,"Ribosomal protein S13, conserved site",,InterPro Conserved Site,,,,,,
Q24726416,cell type,細胞型,Q7644128,"Tumour necrosis factor, conserved site",,InterPro Conserved Site,,,,,,
Q24726623,cell type,細胞型,Q7644128,Paired amphipathic helix,,InterPro Repeat,,,,,,
Q24727093,cell type,細胞型,Q7644128,"CxxxxCH...CXXCH motif, Geobacter sulfurreducens",,InterPro Repeat,,,,,,
Q24726957,cell type,細胞型,Q7644128,"Hydrogenase assembly chaperone, conserved site",,InterPro Conserved Site,,,,,,
Q24726736,cell type,細胞型,Q7644128,"mechanosensitive ion channel MscS, conserved site",,InterPro Conserved Site,,,,,,
Q24727070,cell type,細胞型,Q7644128,"Gamma-glutamyl phosphate reductase GPR, conserved site",,InterPro Conserved Site,,,,,,
Q24726539,cell type,細胞型,Q7644128,"Tubby, C-terminal, conserved site",,InterPro Conserved Site,,,,,,
Q24727206,cell type,細胞型,Q7644128,Cysteine-rich Golgi apparatus protein 1 repeat,,InterPro Repeat,,,,,,
Q24726646,cell type,細胞型,Q7644128,"Ribosomal RNA adenine methylase transferase, conserved site",,InterPro Conserved Site,,,,,,
