qid,category_en,category_ja,category_qid,en_label,ja_label,en_description,ja_description,mesh_id,icd10,icd9,snomed_id,umls_id
Q24724098,protein family,タンパク質ファミリー,Q417841,Peptidase M4,,InterPro Family,,,,,,
Q24724459,protein family,タンパク質ファミリー,Q417841,Haem uptake protein IsdC,,InterPro Family,,,,,,
Q24724475,protein family,タンパク質ファミリー,Q417841,"Globin, lamprey/hagfish type",,InterPro Family,,,,,,
Q24724043,protein family,タンパク質ファミリー,Q417841,Protein of unknown function DUF4785,,InterPro Family,,,,,,
Q24724055,protein family,タンパク質ファミリー,Q417841,Protein of unknown function DUF3920,,InterPro Family,,,,,,
Q24724458,protein family,タンパク質ファミリー,Q417841,Histone H2A deubiquitinase MYSM1,,InterPro Family,,,,,,
Q24724071,protein family,タンパク質ファミリー,Q417841,Protein of unknown function DUF244,,InterPro Family,,,,,,
Q24724035,protein family,タンパク質ファミリー,Q417841,"Rhamnose ABC transporter, substrate-binding protein RhaS",,InterPro Family,,,,,,
Q24724075,protein family,タンパク質ファミリー,Q417841,Protein of unknown function DUF3027,,InterPro Family,,,,,,
Q24724061,protein family,タンパク質ファミリー,Q417841,Protein of unknown function DUF749,,InterPro Family,,,,,,
Q24724066,protein family,タンパク質ファミリー,Q417841,Protein Rot1,,InterPro Family,,,,,,
Q24724085,protein family,タンパク質ファミリー,Q417841,Protein of unknown function DUF1350,,InterPro Family,,,,,,
Q24724079,protein family,タンパク質ファミリー,Q417841,Protein of unknown function DUF4906,,InterPro Family,,,,,,
Q24724057,protein family,タンパク質ファミリー,Q417841,"Ribosome biogenesis methyltransferase NEP1, archaea",,InterPro Family,,,,,,
Q24724040,protein family,タンパク質ファミリー,Q417841,Uncharacterised conserved protein UCP028503,,InterPro Family,,,,,,
Q24724052,protein family,タンパク質ファミリー,Q417841,Ubiquitous surface protein,,InterPro Family,,,,,,
Q24724078,protein family,タンパク質ファミリー,Q417841,Uncharacterised conserved protein UCP036054,,InterPro Family,,,,,,
Q24724399,protein family,タンパク質ファミリー,Q417841,Malonate decarboxylase/citrate lyase acyl carrier protein,,InterPro Family,,,,,,
Q24724435,protein family,タンパク質ファミリー,Q417841,Lipoprotein LPP20-like,,InterPro Family,,,,,,
Q24724402,protein family,タンパク質ファミリー,Q417841,Nodulation protein Z,,InterPro Family,,,,,,
Q24724419,protein family,タンパク質ファミリー,Q417841,Muconate/chloromuconate cycloisomerase,,InterPro Family,,,,,,
Q24724444,protein family,タンパク質ファミリー,Q417841,"Marek disease virus, LORF3",,InterPro Family,,,,,,
Q24724424,protein family,タンパク質ファミリー,Q417841,Myoactive tetradecapeptides,,InterPro Family,,,,,,
Q24724446,protein family,タンパク質ファミリー,Q417841,NCS1 family,,InterPro Family,,,,,,
Q24724406,protein family,タンパク質ファミリー,Q417841,Primosomal protein 1,,InterPro Family,,,,,,
Q24724426,protein family,タンパク質ファミリー,Q417841,Plasmid conjugative transfer protein PilI,,InterPro Family,,,,,,
Q24724403,protein family,タンパク質ファミリー,Q417841,Protein of unknown function DUF2838,,InterPro Family,,,,,,
Q24724428,protein family,タンパク質ファミリー,Q417841,Plant galacturonosyltransferase GAUT,,InterPro Family,,,,,,
Q24724442,protein family,タンパク質ファミリー,Q417841,"Phosphotransferase system, enzyme II sorbitol-specific factor",,InterPro Family,,,,,,
Q24724433,protein family,タンパク質ファミリー,Q417841,Protein of unknown function DUF2336,,InterPro Family,,,,,,
Q24724401,protein family,タンパク質ファミリー,Q417841,"Restriction endonuclease, type II, Alw26I/Eco31I/Esp3I",,InterPro Family,,,,,,
Q24724462,protein family,タンパク質ファミリー,Q417841,Portal protein,,InterPro Family,,,,,,
Q24724404,protein family,タンパク質ファミリー,Q417841,"Ribonuclease II, subgroup",,InterPro Family,,,,,,
Q24724451,protein family,タンパク質ファミリー,Q417841,Protein of unknown function DUF3248,,InterPro Family,,,,,,
Q24724453,protein family,タンパク質ファミリー,Q417841,Protein of unknown function DUF3829,,InterPro Family,,,,,,
Q24724464,protein family,タンパク質ファミリー,Q417841,Protein of unknown function DUF1195,,InterPro Family,,,,,,
Q24724423,protein family,タンパク質ファミリー,Q417841,"RNA polymerase I, subunit Rpa14, fungi",,InterPro Family,,,,,,
Q24724431,protein family,タンパク質ファミリー,Q417841,Ribosomally synthesized peptide in Bacteroidetes,,InterPro Family,,,,,,
Q24724478,protein family,タンパク質ファミリー,Q417841,Protein of unknown function DUF2456,,InterPro Family,,,,,,
Q24724470,protein family,タンパク質ファミリー,Q417841,Protein of unknown function DUF4331,,InterPro Family,,,,,,
Q24724415,protein family,タンパク質ファミリー,Q417841,Small auxin-up RNA,,InterPro Family,,,,,,
Q24724473,protein family,タンパク質ファミリー,Q417841,Protocadherin-17,,InterPro Family,,,,,,
Q24724449,protein family,タンパク質ファミリー,Q417841,"Ribosomal protein L50, mitochondria",,InterPro Family,,,,,,
Q24724437,protein family,タンパク質ファミリー,Q417841,"S-adenosyl-L-methionine dependent adenine methyltransferase, bacteria, predicted",,InterPro Family,,,,,,
Q24724463,protein family,タンパク質ファミリー,Q417841,Rhamnan synthesis F,,InterPro Family,,,,,,
Q24724434,protein family,タンパク質ファミリー,Q417841,SOS response associated peptidase (SRAP),,InterPro Family,,,,,,
Q24724430,protein family,タンパク質ファミリー,Q417841,TFIIH subunit Tfb4/GTF2H3,,InterPro Family,,,,,,
Q24724487,protein family,タンパク質ファミリー,Q417841,Ribosome maturation factor RimP,,InterPro Family,,,,,,
Q24724416,protein family,タンパク質ファミリー,Q417841,Transcription regulator DhaS,,InterPro Family,,,,,,
Q24724477,protein family,タンパク質ファミリー,Q417841,"Uncharacterised conserved protein UCP031578, VanZ/RDD-type",,InterPro Family,,,,,,
Q24724044,protein family,タンパク質ファミリー,Q417841,CD34 antigen,,InterPro Family,,,,,,
Q24724439,protein family,タンパク質ファミリー,Q417841,C-C motif chemokine 22,,InterPro Family,,,,,,
Q24724077,protein family,タンパク質ファミリー,Q417841,Leucine zipper protein 1,,InterPro Family,,,,,,
Q24724093,protein family,タンパク質ファミリー,Q417841,Ribosomal protein S14,,InterPro Family,,,,,,
Q24724455,protein family,タンパク質ファミリー,Q417841,ALX homeobox protein 1,,InterPro Family,,,,,,
Q24724445,protein family,タンパク質ファミリー,Q417841,RNA-binding protein 10,,InterPro Family,,,,,,
Q24724091,protein family,タンパク質ファミリー,Q417841,TYRO protein tyrosine kinase-binding protein,,InterPro Family,,,,,,
Q24724041,protein family,タンパク質ファミリー,Q417841,Ribosomal protein L9,,InterPro Family,,,,,,
Q24724080,protein family,タンパク質ファミリー,Q417841,carbonic anhydrase 9,,InterPro Family,,D000071231,,,,C4255077
Q24724483,protein family,タンパク質ファミリー,Q417841,MTA/SAH nucleosidase,,InterPro Family,,,,,,
Q24724082,protein family,タンパク質ファミリー,Q417841,tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC,,InterPro Family,,,,,,
Q24724413,protein family,タンパク質ファミリー,Q417841,prion protein family,プリオンタンパク質ファミリー,group of (precursors to) channel-forming peptides,,D000072002,,,,
Q24739366,protein family,タンパク質ファミリー,Q417841,2-vinyl bacteriochlorophyllide hydratase,,InterPro Family,,,,,,
Q24739332,protein family,タンパク質ファミリー,Q417841,glycoprotein hormone alpha chain,,InterPro Family,,D015292,,,,
Q24739402,protein family,タンパク質ファミリー,Q417841,"DNA ligase, ATP-dependent",,InterPro Family,,D000072481,,,,
Q24739343,protein family,タンパク質ファミリー,Q417841,CDP-glycerol glycerophosphotransferase,,InterPro Family,,,,,,
Q24739410,protein family,タンパク質ファミリー,Q417841,VE-cadherin,,InterPro Family,,,,,,
Q24739367,protein family,タンパク質ファミリー,Q417841,Pheromone/general odorant binding protein,オドラント結合タンパク質,soluble proteins secreted by auxiliary cells surrounding olfactory receptor neurons,,,,,,
Q24724824,protein family,タンパク質ファミリー,Q417841,Cytosolic Fe-S cluster assembly factor NUBP1/Nbp35,,InterPro Family,,,,,,
Q24724977,protein family,タンパク質ファミリー,Q417841,BA14k family,,InterPro Family,,,,,,
Q24724823,protein family,タンパク質ファミリー,Q417841,Inorganic triphosphatase NeuTTM/CthTTM-like,,InterPro Family,,,,,,
Q24724985,protein family,タンパク質ファミリー,Q417841,Cyclic peptide transporter,,InterPro Family,,,,,,
Q24724992,protein family,タンパク質ファミリー,Q417841,"cytochrome c oxidase cbb3-type, subunit I",,InterPro Family,,,,,,
Q24724979,protein family,タンパク質ファミリー,Q417841,Excisionase from transposon Tn916,,InterPro Family,,,,,,
Q24724995,protein family,タンパク質ファミリー,Q417841,Formiminoglutamate deiminase-like,,InterPro Family,,,,,,
Q24725007,protein family,タンパク質ファミリー,Q417841,Major surface protein 1a (MSP1a),,InterPro Family,,,,,,
Q24724827,protein family,タンパク質ファミリー,Q417841,SRP-independent targeting protein 2/TMEM208,,InterPro Family,,,,,,
Q24724986,protein family,タンパク質ファミリー,Q417841,Pes-10,,InterPro Family,,,,,,
Q24724991,protein family,タンパク質ファミリー,Q417841,Photosystem II PsbJ,,InterPro Family,,,,,,
Q24725002,protein family,タンパク質ファミリー,Q417841,Phosphonate metabolism PhnM,,InterPro Family,,,,,,
Q24724998,protein family,タンパク質ファミリー,Q417841,"Poly-beta-1,6 N-acetyl-D-glucosamine export porin PgaA",,InterPro Family,,,,,,
Q24724974,protein family,タンパク質ファミリー,Q417841,Protein of unknown function DUF3349,,InterPro Family,,,,,,
Q24724984,protein family,タンパク質ファミリー,Q417841,Prostanoid EP3 receptor type 3,,InterPro Family,,,,,,
Q24724978,protein family,タンパク質ファミリー,Q417841,Protein of unknown function DUF658,,InterPro Family,,,,,,
Q24724973,protein family,タンパク質ファミリー,Q417841,Rab GTPase-activating protein 1,,InterPro Family,,,,,,
Q24725006,protein family,タンパク質ファミリー,Q417841,Protein of unknown function DUF4386,,InterPro Family,,,,,,
Q24725000,protein family,タンパク質ファミリー,Q417841,Protein of unknown function UCP005295,,InterPro Family,,,,,,
Q24725010,protein family,タンパク質ファミリー,Q417841,"Regulator of RNA polymerase sigma(70) subunit, Rsd/AlgQ",,InterPro Family,,,,,,
Q24724980,protein family,タンパク質ファミリー,Q417841,Sirohydrochlorin cobaltochelatase,,InterPro Family,,,,,,
Q24725008,protein family,タンパク質ファミリー,Q417841,"Transient receptor potential channel, vanilloid 6",,InterPro Family,,,,,,
Q24724972,protein family,タンパク質ファミリー,Q417841,Vegetative insecticide protein 3A,,InterPro Family,,,,,,
Q24724976,protein family,タンパク質ファミリー,Q417841,Vasopressin V2 receptor,,InterPro Family,,,,,,
Q24724983,protein family,タンパク質ファミリー,Q417841,Vacuolar fusion protein Ccz1,,InterPro Family,,,,,,
Q24724982,protein family,タンパク質ファミリー,Q417841,WD repeat WDR12/Ytm1,,InterPro Family,,,,,,
Q24739287,protein family,タンパク質ファミリー,Q417841,"Alternate ATP synthase, F1 complex, subunit gamma",,InterPro Family,,,,,,
Q24739312,protein family,タンパク質ファミリー,Q417841,"ATPase, V1 complex, subunit S1",,InterPro Family,,,,,,
Q24739339,protein family,タンパク質ファミリー,Q417841,Cap-associated protein Caf20,,InterPro Family,,,,,,
Q24739372,protein family,タンパク質ファミリー,Q417841,Alpha-catulin 1,,InterPro Family,,,,,,
Q24739368,protein family,タンパク質ファミリー,Q417841,"Autographa californica nuclear polyhedrosis virus (AcMNPV), Orf146",,InterPro Family,,,,,,
Q24739392,protein family,タンパク質ファミリー,Q417841,"ABC transporter, vitamin B12-binding protein",,InterPro Family,,,,,,
Q24739348,protein family,タンパク質ファミリー,Q417841,Cerato-platanin,,InterPro Family,,,,,,
Q24739379,protein family,タンパク質ファミリー,Q417841,Capsule assembly protein Wzi,,InterPro Family,,,,,,
Q24739375,protein family,タンパク質ファミリー,Q417841,Cell division protein FtsN,,InterPro Family,,,,,,
Q24739406,protein family,タンパク質ファミリー,Q417841,B9 domain,,InterPro Family,,,,,,
Q24739399,protein family,タンパク質ファミリー,Q417841,Catabolite control protein A,,InterPro Family,,,,,,
Q24739423,protein family,タンパク質ファミリー,Q417841,Alginate O-acetyltransferase AlgI,,InterPro Family,,,,,,
Q24739415,protein family,タンパク質ファミリー,Q417841,"Bacteriophage T4, Gp19, tail tube",,InterPro Family,,,,,,
Q24739340,protein family,タンパク質ファミリー,Q417841,Fimbrium subunit FimB/Mfa2/Mfa3,,InterPro Family,,,,,,
Q24739347,protein family,タンパク質ファミリー,Q417841,Hopanoid-associated phosphorylase HpnG,,InterPro Family,,,,,,
Q24739385,protein family,タンパク質ファミリー,Q417841,Filamin-B,,InterPro Family,,,,,,
Q24739420,protein family,タンパク質ファミリー,Q417841,Fascin-2,,InterPro Family,,,,,,
Q24739280,protein family,タンパク質ファミリー,Q417841,Methyltransferase METTL16/PsiM,,InterPro Family,,,,,,
Q24739419,protein family,タンパク質ファミリー,Q417841,Immune-induced protein Dim,,InterPro Family,,,,,,
Q24739296,protein family,タンパク質ファミリー,Q417841,"PEP-CTERM/exosortase system-associated acyltransferase, predicted",,InterPro Family,,,,,,
Q24739298,protein family,タンパク質ファミリー,Q417841,"Pilus assembly, Flp-type CpaB",,InterPro Family,,,,,,
Q24739289,protein family,タンパク質ファミリー,Q417841,Proline-rich AKT1 substrate 1 protein,,InterPro Family,,,,,,
Q24739292,protein family,タンパク質ファミリー,Q417841,Protein of unknown function DUF1442,,InterPro Family,,,,,,
Q24739317,protein family,タンパク質ファミリー,Q417841,Olfactomedin-like protein 1,,InterPro Family,,,,,,
Q24739313,protein family,タンパク質ファミリー,Q417841,"Peptidyl-prolyl cis-trans isomerase, FKBP-type",,InterPro Family,,,,,,
Q24739319,protein family,タンパク質ファミリー,Q417841,Phosphoribosyl-ATP pyrophosphohydrolase-like,,InterPro Family,,,,,,
Q24739324,protein family,タンパク質ファミリー,Q417841,Portal protein Gp20,,InterPro Family,,,,,,
Q24739310,protein family,タンパク質ファミリー,Q417841,Salmonella invasion protein InvJ,,InterPro Family,,,,,,
Q24739316,protein family,タンパク質ファミリー,Q417841,"Ribosomal protein L40e, archaeal",,InterPro Family,,,,,,
Q24739300,protein family,タンパク質ファミリー,Q417841,Staphopain peptidase C47,,InterPro Family,,,,,,
Q24739328,protein family,タンパク質ファミリー,Q417841,Protein of unknown function YvrJ,,InterPro Family,,,,,,
Q24739350,protein family,タンパク質ファミリー,Q417841,"Protein MIZU-KUSSEI 1-like, plant",,InterPro Family,,,,,,
Q24739306,protein family,タンパク質ファミリー,Q417841,"Trimethylamine N-oxide reductase system, TorE",,InterPro Family,,,,,,
Q24739326,protein family,タンパク質ファミリー,Q417841,"Spanin, inner membrane subunit",,InterPro Family,,,,,,
Q24739330,protein family,タンパク質ファミリー,Q417841,"Small GTPase superfamily, SAR1-type",,InterPro Family,,,,,,
Q24739381,protein family,タンパク質ファミリー,Q417841,Parathyroid hormone/parathyroid hormone-related protein,,InterPro Family,,,,,,
Q24739356,protein family,タンパク質ファミリー,Q417841,Protein TIC214,,InterPro Family,,,,,,
Q24739361,protein family,タンパク質ファミリー,Q417841,"Pseudaminic acid biosynthesis, PseI",,InterPro Family,,,,,,
Q24739314,protein family,タンパク質ファミリー,Q417841,Uncharacterised conserved protein UCP031802,,InterPro Family,,,,,,
Q24739327,protein family,タンパク質ファミリー,Q417841,Type-IV secretion system protein TraC/Conjugative transfer ATPase,,InterPro Family,,,,,,
Q24739337,protein family,タンパク質ファミリー,Q417841,Transcriptional regulator Ure2,,InterPro Family,,,,,,
Q24739325,protein family,タンパク質ファミリー,Q417841,Viral spike glycoprotein,,InterPro Family,,,,,,
Q24739349,protein family,タンパク質ファミリー,Q417841,"Transcription elongation factor Spt5, archaeal",,InterPro Family,,,,,,
Q24739396,protein family,タンパク質ファミリー,Q417841,Protein of unknown function DUF3614,,InterPro Family,,,,,,
Q24739400,protein family,タンパク質ファミリー,Q417841,Protein of unknown function DUF1057,,InterPro Family,,,,,,
Q24726154,protein family,タンパク質ファミリー,Q417841,Beta 2 adrenoceptor,,InterPro Family,,,,,,
Q24726221,protein family,タンパク質ファミリー,Q417841,[FeFe]-hydrogenase system regulator TM1266,,InterPro Family,,,,,,
Q24726195,protein family,タンパク質ファミリー,Q417841,"ATPase, V1 complex, subunit F, bacterial/archaeal",,InterPro Family,,,,,,
Q24726155,protein family,タンパク質ファミリー,Q417841,Cdc73/Parafibromin,,InterPro Family,,,,,,
Q24726212,protein family,タンパク質ファミリー,Q417841,"Bacteriophage HP1, Orf28",,InterPro Family,,,,,,
Q24726230,protein family,タンパク質ファミリー,Q417841,Bifunctional chloromethane dehalogenation methyltransferase corrinoid-binding protein CmuA,,InterPro Family,,,,,,
Q24726168,protein family,タンパク質ファミリー,Q417841,"DNA-directed RNA polymerase, 35kDa subunit, poxviral",,InterPro Family,,,,,,
Q24726222,protein family,タンパク質ファミリー,Q417841,"Conserved hyptothetical protein CHP02269, MYXXA",,InterPro Family,,,,,,
Q24726214,protein family,タンパク質ファミリー,Q417841,"DNA photolyase class 1, 8-HDF type",,InterPro Family,,,,,,
Q24726165,protein family,タンパク質ファミリー,Q417841,EP300-interacting inhibitor of differentiation,,InterPro Family,,,,,,
Q24726169,protein family,タンパク質ファミリー,Q417841,"Exonuclease Rec1, Ustilaginaceae",,InterPro Family,,,,,,
Q24726156,protein family,タンパク質ファミリー,Q417841,Herpesvirus UL5,,InterPro Family,,,,,,
Q24725916,protein family,タンパク質ファミリー,Q417841,L-threonine dehydratase biosynthetic IlvA,,InterPro Family,,,,,,
Q24725961,protein family,タンパク質ファミリー,Q417841,Monooxygenase af470-like,,InterPro Family,,,,,,
Q24725927,protein family,タンパク質ファミリー,Q417841,Phage/plasmid-like protein,,InterPro Family,,,,,,
Q24725930,protein family,タンパク質ファミリー,Q417841,"Photosynthetic reaction centre, cytochrome c subunit",,InterPro Family,,,,,,
Q24725978,protein family,タンパク質ファミリー,Q417841,Nickel insertion protein,,InterPro Family,,,,,,
Q24725908,protein family,タンパク質ファミリー,Q417841,Protein HEG,,InterPro Family,,,,,,
Q24725923,protein family,タンパク質ファミリー,Q417841,Predicted DNA-binding protein with PD1-like DNA-binding motif,,InterPro Family,,,,,,
Q24725946,protein family,タンパク質ファミリー,Q417841,"Phosphotransferase system, sugar-specific permease component",,InterPro Family,,,,,,
Q24725932,protein family,タンパク質ファミリー,Q417841,Polysulfide reductase,,InterPro Family,,,,,,
Q24725910,protein family,タンパク質ファミリー,Q417841,Protein of unknown function DUF3909,,InterPro Family,,,,,,
Q24725926,protein family,タンパク質ファミリー,Q417841,Prolactin-inducible protein,,InterPro Family,,,,,,
Q24725977,protein family,タンパク質ファミリー,Q417841,"peptidase S1A, TMPRSS13",,InterPro Family,,,,,,
Q24725938,protein family,タンパク質ファミリー,Q417841,Protein of unknown function DUF2086,,InterPro Family,,,,,,
Q24725922,protein family,タンパク質ファミリー,Q417841,Putative RNA polymerase (calciviral)/capsid protein,,InterPro Family,,,,,,
Q24725967,protein family,タンパク質ファミリー,Q417841,"Predicted [NiFe]-hydrogenase-3-type complex Eha, membrane protein EhaI",,InterPro Family,,,,,,
Q24725989,protein family,タンパク質ファミリー,Q417841,"Phosphoesterase, YvnB",,InterPro Family,,,,,,
Q24725971,protein family,タンパク質ファミリー,Q417841,Protein of unknown function DUF1552,,InterPro Family,,,,,,
Q24725963,protein family,タンパク質ファミリー,Q417841,Protein of unknown function DUF771,,InterPro Family,,,,,,
Q24725975,protein family,タンパク質ファミリー,Q417841,Protein of unknown function DUF4492,,InterPro Family,,,,,,
Q24725962,protein family,タンパク質ファミリー,Q417841,Purine-rich element binding protein family,,InterPro Family,,,,,,
Q24725980,protein family,タンパク質ファミリー,Q417841,Protein of unknown function DUF5493,,InterPro Family,,,,,,
Q24725937,protein family,タンパク質ファミリー,Q417841,Selenium metabolism protein YedF,,InterPro Family,,,,,,
Q24725981,protein family,タンパク質ファミリー,Q417841,Putative zinc-finger containing protein,,InterPro Family,,,,,,
Q24725992,protein family,タンパク質ファミリー,Q417841,"Ribosomal protein S23, mitochondrial, fungi",,InterPro Family,,,,,,
Q24726170,protein family,タンパク質ファミリー,Q417841,"Lysine-2,3-aminomutase-like",,InterPro Family,,,,,,
Q24725913,protein family,タンパク質ファミリー,Q417841,Vacuolar membrane-associated protein Iml1,,InterPro Family,,,,,,
Q24725945,protein family,タンパク質ファミリー,Q417841,"tyrosine-protein kinase, Fes/Fps type",,InterPro Family,,,,,,
Q24725951,protein family,タンパク質ファミリー,Q417841,Type-F conjugative transfer system protein TraW,,InterPro Family,,,,,,
Q24725993,protein family,タンパク質ファミリー,Q417841,The fantastic four family,,InterPro Family,,,,,,
Q24726183,protein family,タンパク質ファミリー,Q417841,Neuropeptide B/W receptor 1,,InterPro Family,,,,,,
Q24726147,protein family,タンパク質ファミリー,Q417841,Phosphatidylinositol kinase family,,InterPro Family,,,,,,
Q24726177,protein family,タンパク質ファミリー,Q417841,Nucleotide-sugar transporter,,InterPro Family,,,,,,
Q24726158,protein family,タンパク質ファミリー,Q417841,Phage terminase small subunit,,InterPro Family,,,,,,
Q24726171,protein family,タンパク質ファミリー,Q417841,"Phage portal protein PBSX family, Firmicutes",,InterPro Family,,,,,,
Q24726150,protein family,タンパク質ファミリー,Q417841,Protein of unknown function DUF1501,,InterPro Family,,,,,,
Q24726208,protein family,タンパク質ファミリー,Q417841,Ornithine decarboxylase SpeF,,InterPro Family,,,,,,
Q24726161,protein family,タンパク質ファミリー,Q417841,Prepilin peptidase dependent protein C,,InterPro Family,,,,,,
Q24726166,protein family,タンパク質ファミリー,Q417841,"Probable cyclic pyranopterin monophosphate synthase accessory protein, archaea",,InterPro Family,,,,,,
Q24726159,protein family,タンパク質ファミリー,Q417841,Protein of unknown function DUF3301,,InterPro Family,,,,,,
Q24726210,protein family,タンパク質ファミリー,Q417841,"Peptidase T1A, proteasome beta-subunit, actinobacteria",,InterPro Family,,,,,,
Q24726220,protein family,タンパク質ファミリー,Q417841,"PEP-CTERM system-associated, FemAB-related",,InterPro Family,,,,,,
Q24726179,protein family,タンパク質ファミリー,Q417841,Protein of unknown function DUF2490,,InterPro Family,,,,,,
Q24726192,protein family,タンパク質ファミリー,Q417841,Protein disulphide isomerase,,InterPro Family,,,,,,
Q24726196,protein family,タンパク質ファミリー,Q417841,Protein of unknown function DUF1289,,InterPro Family,,,,,,
Q24726181,protein family,タンパク質ファミリー,Q417841,Protein of unknown function DUF851,,InterPro Family,,,,,,
Q24726185,protein family,タンパク質ファミリー,Q417841,Protein of unknown function DUF668,,InterPro Family,,,,,,
Q24726157,protein family,タンパク質ファミリー,Q417841,RidA family,,InterPro Family,,,,,,
Q24726209,protein family,タンパク質ファミリー,Q417841,Protein of unknown function DUF1217,,InterPro Family,,,,,,
Q24726206,protein family,タンパク質ファミリー,Q417841,Protein of unknown function DUF3933,,InterPro Family,,,,,,
Q24726163,protein family,タンパク質ファミリー,Q417841,"RNA-binding protein, B2",,InterPro Family,,,,,,
Q24726201,protein family,タンパク質ファミリー,Q417841,Protein of unknown function DUF5043,,InterPro Family,,,,,,
Q24726224,protein family,タンパク質ファミリー,Q417841,Ribosomal protein L18e,,InterPro Family,,,,,,
Q24726174,protein family,タンパク質ファミリー,Q417841,THRAP3/BCLAF1 family,,InterPro Family,,,,,,
Q24726219,protein family,タンパク質ファミリー,Q417841,Seadornavirus VP3 protein,,InterPro Family,,,,,,
Q24726173,protein family,タンパク質ファミリー,Q417841,"Type-F conjugative transfer system pilin assembly protein TrbC, subgroup",,InterPro Family,,,,,,
Q24726218,protein family,タンパク質ファミリー,Q417841,"Tryptophan-tRNA ligase, bacterial-type",,InterPro Family,,,,,,
Q24725952,protein family,タンパク質ファミリー,Q417841,Protein of unknown function DUF957,,protein family,,,,,,
Q24725970,protein family,タンパク質ファミリー,Q417841,DNA polymerase IV,,InterPro Family,,,,,,
Q24725982,protein family,タンパク質ファミリー,Q417841,Gonadoliberin I,,InterPro Family,,,,,,
Q24725955,protein family,タンパク質ファミリー,Q417841,XPA,,InterPro Family,,D051760,,,,C0085030
Q24725921,protein family,タンパク質ファミリー,Q417841,FRAS1-related extracellular matrix protein 3,,InterPro Family,,,,,,
Q24726187,protein family,タンパク質ファミリー,Q417841,RNA polymerase II elongation factor ELL2,,InterPro Family,,,,,,
Q24725943,protein family,タンパク質ファミリー,Q417841,Selenoprotein S,,InterPro Family,,,,,,
Q24726225,protein family,タンパク質ファミリー,Q417841,soluble NSF attachment protein,,InterPro Family,,,,,,
Q24726207,protein family,タンパク質ファミリー,Q417841,Sarcospan,,InterPro Family,,,,,,
Q24725939,protein family,タンパク質ファミリー,Q417841,Cholecystokinin receptor type A,,InterPro Family,,D043886,,,,C0250571
Q24726180,protein family,タンパク質ファミリー,Q417841,interleukin-16,,InterPro Family,,D019410,,,,C0065337
Q24726202,protein family,タンパク質ファミリー,Q417841,pancreatic hormone,,InterPro Family,,D010187,,,,C0030292
Q24724880,protein family,タンパク質ファミリー,Q417841,Annexin A9,,InterPro Family,,,,,,
Q24724904,protein family,タンパク質ファミリー,Q417841,Thiamine transporter 1,,InterPro Family,,,,,,
Q24724834,protein family,タンパク質ファミリー,Q417841,"3-phenylpropionate/cinnamic acid dioxygenase, alpha subunit",,InterPro Family,,,,,,
Q24724848,protein family,タンパク質ファミリー,Q417841,"ABC transporter, permease F420-0",,InterPro Family,,,,,,
Q24724883,protein family,タンパク質ファミリー,Q417841,"-alpha-acetyltransferase 35, NatC auxiliary subunit",,InterPro Family,,,,,,
Q24724870,protein family,タンパク質ファミリー,Q417841,Bcl2-like,,InterPro Family,,,,,,
Q24724874,protein family,タンパク質ファミリー,Q417841,Coiled-coil domain-containing protein 149-A,,InterPro Family,,,,,,
Q24724877,protein family,タンパク質ファミリー,Q417841,Conserved hypothetical protein CHP00743,,InterPro Family,,,,,,
Q24724840,protein family,タンパク質ファミリー,Q417841,"DNA-binding, RecF",,InterPro Family,,,,,,
Q24724899,protein family,タンパク質ファミリー,Q417841,Co-chaperone DjlA,,InterPro Family,,,,,,
Q24724859,protein family,タンパク質ファミリー,Q417841,EbsA-like,,InterPro Family,,,,,,
Q24724857,protein family,タンパク質ファミリー,Q417841,Exopolysaccharide biosynthesis protein YbjH,,InterPro Family,,,,,,
Q24724832,protein family,タンパク質ファミリー,Q417841,"Hatching enzyme, Uvs2",,InterPro Family,,,,,,
Q24724884,protein family,タンパク質ファミリー,Q417841,"Glycoside hydrolase, family 42",,InterPro Family,,,,,,
Q24724873,protein family,タンパク質ファミリー,Q417841,Hemolectin/hemocytin,,InterPro Family,,,,,,
Q24724903,protein family,タンパク質ファミリー,Q417841,Glycoside hydrolase family 9,,InterPro Family,,,,,,
Q24724901,protein family,タンパク質ファミリー,Q417841,HNS-dependent expression B,,InterPro Family,,,,,,
Q24724850,protein family,タンパク質ファミリー,Q417841,Lysylphosphatidylglycerol synthetase/glycosyltransferase AglD,,InterPro Family,,,,,,
Q24724829,protein family,タンパク質ファミリー,Q417841,Neural proliferation differentiation control-1,,InterPro Family,,,,,,
Q24724897,protein family,タンパク質ファミリー,Q417841,"NAD-dependent glucose-6-phosphate dehydrogenase, archaea",,InterPro Family,,,,,,
Q24724828,protein family,タンパク質ファミリー,Q417841,Protein of unknown function DUF2046,,InterPro Family,,,,,,
Q24724842,protein family,タンパク質ファミリー,Q417841,Proline-rich protein 19,,InterPro Family,,,,,,
Q24724838,protein family,タンパク質ファミリー,Q417841,Protein of unknown function DUF4141,,InterPro Family,,,,,,
Q24724892,protein family,タンパク質ファミリー,Q417841,Phospholipid-transporting P-type ATPase,,InterPro Family,,,,,,
Q24724849,protein family,タンパク質ファミリー,Q417841,Protein of unknown function DUF486,,InterPro Family,,,,,,
Q24724855,protein family,タンパク質ファミリー,Q417841,"Proteinase inhibitor I25A, stefin",,InterPro Family,,,,,,
