qid,category_en,category_ja,category_qid,en_label,ja_label,en_description,ja_description,mesh_id,icd10,icd9,snomed_id,umls_id
Q29736550,gene,遺伝子,Q7187,LOC103911233,,protein-coding gene in the species Danio rerio,,,,,,
Q29736678,gene,遺伝子,Q7187,fat4,,protein-coding gene in the species Danio rerio,,,,,,
Q29736466,gene,遺伝子,Q7187,si:ch211-160d20.5,,protein-coding gene in the species Danio rerio,,,,,,
Q29736594,gene,遺伝子,Q7187,LOC100330487,,protein-coding gene in the species Danio rerio,,,,,,
Q29736566,gene,遺伝子,Q7187,mark4a,,protein-coding gene in the species Danio rerio,,,,,,
Q29736598,gene,遺伝子,Q7187,LOC101882667,,protein-coding gene in the species Danio rerio,,,,,,
Q29736619,gene,遺伝子,Q7187,LOC101882465,,protein-coding gene in the species Danio rerio,,,,,,
Q29736628,gene,遺伝子,Q7187,LOC103911531,,protein-coding gene in the species Danio rerio,,,,,,
Q29736640,gene,遺伝子,Q7187,LOC100331381,,protein-coding gene in the species Danio rerio,,,,,,
Q29736541,gene,遺伝子,Q7187,si:ch73-100l22.3,,protein-coding gene in the species Danio rerio,,,,,,
Q29736637,gene,遺伝子,Q7187,LOC103911624,,protein-coding gene in the species Danio rerio,,,,,,
Q29736627,gene,遺伝子,Q7187,magixa,,protein-coding gene in the species Danio rerio,,,,,,
Q29736710,gene,遺伝子,Q7187,klhl34,,protein-coding gene in the species Danio rerio,,,,,,
Q29736574,gene,遺伝子,Q7187,si:dkey-183c6.7,,protein-coding gene in the species Danio rerio,,,,,,
Q29736576,gene,遺伝子,Q7187,si:ch73-45o6.2,,protein-coding gene in the species Danio rerio,,,,,,
Q29736593,gene,遺伝子,Q7187,si:cabz01021426.2,,protein-coding gene in the species Danio rerio,,,,,,
Q29736693,gene,遺伝子,Q7187,LOC100536312,,protein-coding gene in the species Danio rerio,,,,,,
Q29736724,gene,遺伝子,Q7187,LOC100329723,,protein-coding gene in the species Danio rerio,,,,,,
Q29736721,gene,遺伝子,Q7187,LOC108183429,,protein-coding gene in the species Danio rerio,,,,,,
Q29736635,gene,遺伝子,Q7187,si:ch211-212c13.10,,protein-coding gene in the species Danio rerio,,,,,,
Q29736730,gene,遺伝子,Q7187,LOC108183482,,protein-coding gene in the species Danio rerio,,,,,,
Q29736759,gene,遺伝子,Q7187,LOC797394,,protein-coding gene in the species Danio rerio,,,,,,
Q29736712,gene,遺伝子,Q7187,si:dkey-96n2.3,,protein-coding gene in the species Danio rerio,,,,,,
Q29736754,gene,遺伝子,Q7187,si:ch211-198c19.3,,protein-coding gene in the species Danio rerio,,,,,,
Q29736722,gene,遺伝子,Q7187,tns1b,,protein-coding gene in the species Danio rerio,,,,,,
Q29736776,gene,遺伝子,Q7187,si:cabz01112025.1,,protein-coding gene in the species Danio rerio,,,,,,
Q29736716,gene,遺伝子,Q7187,zbtb39,,protein-coding gene in the species Danio rerio,,,,,,
Q29736758,gene,遺伝子,Q7187,v2ra18,,protein-coding gene in the species Danio rerio,,,,,,
Q29736782,gene,遺伝子,Q7187,iqub,,protein-coding gene in the species Danio rerio,,,,,,
Q29736786,gene,遺伝子,Q7187,LOC101884528,,protein-coding gene in the species Danio rerio,,,,,,
Q29736797,gene,遺伝子,Q7187,LOC100537572,,protein-coding gene in the species Danio rerio,,,,,,
Q29736828,gene,遺伝子,Q7187,LOC101882926,,protein-coding gene in the species Danio rerio,,,,,,
Q29736847,gene,遺伝子,Q7187,LOC100332847,,protein-coding gene in the species Danio rerio,,,,,,
Q29736808,gene,遺伝子,Q7187,micu3a,,protein-coding gene in the species Danio rerio,,,,,,
Q29736791,gene,遺伝子,Q7187,nxph1 (100148066),,protein-coding gene in the species Danio rerio,,,,,,
Q29736851,gene,遺伝子,Q7187,LOC103911912,,protein-coding gene in the species Danio rerio,,,,,,
Q29736789,gene,遺伝子,Q7187,si:dkey-3n22.9,,protein-coding gene in the species Danio rerio,,,,,,
Q29736809,gene,遺伝子,Q7187,si:dkey-44g17.6,,protein-coding gene in the species Danio rerio,,,,,,
Q29736859,gene,遺伝子,Q7187,soga3,,protein-coding gene in the species Danio rerio,,,,,,
Q29658536,gene,遺伝子,Q7187,F29A7.5,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29659843,gene,遺伝子,Q7187,F55H12.2,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29660245,gene,遺伝子,Q7187,C39D10.11,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29659975,gene,遺伝子,Q7187,Y39A3CR.5,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29660056,gene,遺伝子,Q7187,Y54C5A.1,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29660180,gene,遺伝子,Q7187,ZK1193.4,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29661016,gene,遺伝子,Q7187,Y48G9A.12,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29661205,gene,遺伝子,Q7187,F41G4.4,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29661183,gene,遺伝子,Q7187,Y54G11A.19,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29661755,gene,遺伝子,Q7187,C16D6.3,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29661789,gene,遺伝子,Q7187,Y54E10BL.1,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29661859,gene,遺伝子,Q7187,Y46B2A.2,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29662802,gene,遺伝子,Q7187,D1044.5,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29663508,gene,遺伝子,Q7187,C55A1.15,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29664086,gene,遺伝子,Q7187,C02F12.9,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29663960,gene,遺伝子,Q7187,Y1A5A.2,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29664072,gene,遺伝子,Q7187,Y61A9LA.3,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29664412,gene,遺伝子,Q7187,F54D12.4,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29664600,gene,遺伝子,Q7187,F15B9.11,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29664843,gene,遺伝子,Q7187,F11A1.2,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29664963,gene,遺伝子,Q7187,T20F10.5,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29665063,gene,遺伝子,Q7187,T22F7.5,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29665970,gene,遺伝子,Q7187,F41G3.3,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29666076,gene,遺伝子,Q7187,B0207.8,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29666048,gene,遺伝子,Q7187,F15A8.4,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29666685,gene,遺伝子,Q7187,his-42,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29667484,gene,遺伝子,Q7187,T21G5.2,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29667572,gene,遺伝子,Q7187,F31F7.3,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29667595,gene,遺伝子,Q7187,F55D1.2,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29667618,gene,遺伝子,Q7187,F07G6.9,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29668023,gene,遺伝子,Q7187,F59A3.10,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29668319,gene,遺伝子,Q7187,B0524.4,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29668083,gene,遺伝子,Q7187,T06H11.5,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29668185,gene,遺伝子,Q7187,E02A10.5,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29668774,gene,遺伝子,Q7187,frm-3,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29669741,gene,遺伝子,Q7187,Y9C2UA.2,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29670018,gene,遺伝子,Q7187,K06C4.7,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29670285,gene,遺伝子,Q7187,C16D6.1,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29669985,gene,遺伝子,Q7187,Y13C8A.2,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29670274,gene,遺伝子,Q7187,F47F2.2,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29670512,gene,遺伝子,Q7187,F28E10.5,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29670613,gene,遺伝子,Q7187,ZC518.4,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29670804,gene,遺伝子,Q7187,T06F4.3,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29671059,gene,遺伝子,Q7187,fip-3,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29671026,gene,遺伝子,Q7187,T25G12.2,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29672014,gene,遺伝子,Q7187,C11H1.8,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29672099,gene,遺伝子,Q7187,C04E6.3,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29672083,gene,遺伝子,Q7187,K09G1.3,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29672793,gene,遺伝子,Q7187,6R55.2,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29672843,gene,遺伝子,Q7187,Y26D4A.13,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29672986,gene,遺伝子,Q7187,Y40C7B.1,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29673620,gene,遺伝子,Q7187,CD4.11,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29685821,gene,遺伝子,Q7187,C30E1.3,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29685862,gene,遺伝子,Q7187,C18D4.12,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29686251,gene,遺伝子,Q7187,F58F6.3,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29686937,gene,遺伝子,Q7187,C50E3.8,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29686610,gene,遺伝子,Q7187,K03C7.3,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29686741,gene,遺伝子,Q7187,Y59C2A.2,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29687948,gene,遺伝子,Q7187,R12C12.4,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29688095,gene,遺伝子,Q7187,Y40C7B.3,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29688725,gene,遺伝子,Q7187,C34E11.7,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29688562,gene,遺伝子,Q7187,F21F12.1,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29688556,gene,遺伝子,Q7187,F53G2.8,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29689572,gene,遺伝子,Q7187,F26A1.7,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29690096,gene,遺伝子,Q7187,C03A7.12,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29689723,gene,遺伝子,Q7187,W10C8.3,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29690146,gene,遺伝子,Q7187,dve-1,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29690054,gene,遺伝子,Q7187,Y50D7A.11,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29690802,gene,遺伝子,Q7187,C18B12.1,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29690265,gene,遺伝子,Q7187,Y40C7B.5,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29690325,gene,遺伝子,Q7187,T15B7.17,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29690502,gene,遺伝子,Q7187,ZK1290.15,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29690719,gene,遺伝子,Q7187,K09F5.4,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29690885,gene,遺伝子,Q7187,D1007.9,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29691515,gene,遺伝子,Q7187,dmd-11,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29691977,gene,遺伝子,Q7187,C50E3.2,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29692179,gene,遺伝子,Q7187,lim-4,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29692202,gene,遺伝子,Q7187,K08E4.4,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29692138,gene,遺伝子,Q7187,W03G1.8,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29692876,gene,遺伝子,Q7187,D2092.6,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29693559,gene,遺伝子,Q7187,Y40B1A.2,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29694357,gene,遺伝子,Q7187,T22D1.2,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q29694382,gene,遺伝子,Q7187,Y24D9A.5,,protein-coding gene in the species Caenorhabditis elegans,,,,,,
Q25323963,gene,遺伝子,Q7187,Gene desert,,Area of genome devoid of protein-coding genes,,,,,,
Q25345745,gene,遺伝子,Q7187,Proboscipedia,,protein coding gene in Drosophila melanogaster,,,,,,
Q18254100,gene,遺伝子,Q7187,Sim2,,protein-coding gene in the species Mus musculus,,,,,,
Q5285440,gene,遺伝子,Q7187,DmX gene,,extremely large WD-protein coding gene found in eukaryotes,,,,,,
Q23342960,gene,遺伝子,Q7187,transmembrane transcriptional regulator SO_0940,,microbial gene found in Shewanella oneidensis MR-1,,,,,,
Q23393803,gene,遺伝子,Q7187,hypothetical protein Caur_2793,,microbial gene found in Chloroflexus aurantiacus J-10-fl,,,,,,
Q29738365,gene,遺伝子,Q7187,cat,,protein-coding gene in the species Danio rerio,,,,,,
Q29736877,gene,遺伝子,Q7187,cldn20,,protein-coding gene in the species Danio rerio,,,,,,
Q29737263,gene,遺伝子,Q7187,c1ql4a,,protein-coding gene in the species Danio rerio,,,,,,
Q29736889,gene,遺伝子,Q7187,hhla2b.1,,protein-coding gene in the species Danio rerio,,,,,,
Q29737331,gene,遺伝子,Q7187,cadpsa,,protein-coding gene in the species Danio rerio,,,,,,
Q29736863,gene,遺伝子,Q7187,LOC101883961,,protein-coding gene in the species Danio rerio,,,,,,
Q29737360,gene,遺伝子,Q7187,bmt2,,protein-coding gene in the species Danio rerio,,,,,,
Q29736879,gene,遺伝子,Q7187,LOC100334522,,protein-coding gene in the species Danio rerio,,,,,,
Q29736894,gene,遺伝子,Q7187,LOC558353,,protein-coding gene in the species Danio rerio,,,,,,
Q29736912,gene,遺伝子,Q7187,LOC108190746,,protein-coding gene in the species Danio rerio,,,,,,
Q29737472,gene,遺伝子,Q7187,ablim3,,protein-coding gene in the species Danio rerio,,,,,,
Q29736862,gene,遺伝子,Q7187,szt2,,protein-coding gene in the species Danio rerio,,,,,,
Q29736891,gene,遺伝子,Q7187,thnsl1,,protein-coding gene in the species Danio rerio,,,,,,
Q29736918,gene,遺伝子,Q7187,themis2,,protein-coding gene in the species Danio rerio,,,,,,
Q29737582,gene,遺伝子,Q7187,cdh11,,protein-coding gene in the species Danio rerio,,,,,,
Q29737605,gene,遺伝子,Q7187,cdcp2,,protein-coding gene in the species Danio rerio,,,,,,
Q29737682,gene,遺伝子,Q7187,cbln14,,protein-coding gene in the species Danio rerio,,,,,,
Q29737271,gene,遺伝子,Q7187,im:7148292,,protein-coding gene in the species Danio rerio,,,,,,
Q29737410,gene,遺伝子,Q7187,eci2,,protein-coding gene in the species Danio rerio,,,,,,
Q29737305,gene,遺伝子,Q7187,LOC101882856,,protein-coding gene in the species Danio rerio,,,,,,
Q29737391,gene,遺伝子,Q7187,LOC573060,,protein-coding gene in the species Danio rerio,,,,,,
Q29737344,gene,遺伝子,Q7187,pbx1b,,protein-coding gene in the species Danio rerio,,,,,,
Q29737388,gene,遺伝子,Q7187,myo6b,,protein-coding gene in the species Danio rerio,,,,,,
Q29737537,gene,遺伝子,Q7187,gab1,,protein-coding gene in the species Danio rerio,,,,,,
Q29737326,gene,遺伝子,Q7187,tdrd1,,protein-coding gene in the species Danio rerio,,,,,,
Q29737262,gene,遺伝子,Q7187,zmp:0000000936,,protein-coding gene in the species Danio rerio,,,,,,
Q29737466,gene,遺伝子,Q7187,LOC103908682,,protein-coding gene in the species Danio rerio,,,,,,
Q29737487,gene,遺伝子,Q7187,LOC101884302,,protein-coding gene in the species Danio rerio,,,,,,
Q29737551,gene,遺伝子,Q7187,kcnh2a,,protein-coding gene in the species Danio rerio,,,,,,
Q29737386,gene,遺伝子,Q7187,syt2a,,protein-coding gene in the species Danio rerio,,,,,,
Q29737420,gene,遺伝子,Q7187,si:ch211-131e11.19,,protein-coding gene in the species Danio rerio,,,,,,
Q29737406,gene,遺伝子,Q7187,stxbp4,,protein-coding gene in the species Danio rerio,,,,,,
Q29737411,gene,遺伝子,Q7187,spag16,,protein-coding gene in the species Danio rerio,,,,,,
Q29737549,gene,遺伝子,Q7187,LOC571865,,protein-coding gene in the species Danio rerio,,,,,,
Q29737572,gene,遺伝子,Q7187,LOC100002141,,protein-coding gene in the species Danio rerio,,,,,,
Q29737477,gene,遺伝子,Q7187,scai,,protein-coding gene in the species Danio rerio,,,,,,
Q29737592,gene,遺伝子,Q7187,LOC101884809,,protein-coding gene in the species Danio rerio,,,,,,
Q29737577,gene,遺伝子,Q7187,pfkpb,,protein-coding gene in the species Danio rerio,,,,,,
Q29737535,gene,遺伝子,Q7187,tmem240a,,protein-coding gene in the species Danio rerio,,,,,,
Q29737742,gene,遺伝子,Q7187,LOC100334869,,protein-coding gene in the species Danio rerio,,,,,,
Q29737834,gene,遺伝子,Q7187,gabrb3,,protein-coding gene in the species Danio rerio,,,,,,
Q29737543,gene,遺伝子,Q7187,zmynd11,,protein-coding gene in the species Danio rerio,,,,,,
Q29737650,gene,遺伝子,Q7187,si:dkey-27b3.2,,protein-coding gene in the species Danio rerio,,,,,,
Q29737767,gene,遺伝子,Q7187,LOC101882092,,protein-coding gene in the species Danio rerio,,,,,,
Q29737668,gene,遺伝子,Q7187,si:ch211-203k16.3,,protein-coding gene in the species Danio rerio,,,,,,
Q29737836,gene,遺伝子,Q7187,jakmip3,,protein-coding gene in the species Danio rerio,,,,,,
Q29737919,gene,遺伝子,Q7187,epha10,,protein-coding gene in the species Danio rerio,,,,,,
Q29737665,gene,遺伝子,Q7187,ttc23,,protein-coding gene in the species Danio rerio,,,,,,
Q29737833,gene,遺伝子,Q7187,LOC100149007,,protein-coding gene in the species Danio rerio,,,,,,
Q29737920,gene,遺伝子,Q7187,hbl1,,protein-coding gene in the species Danio rerio,,,,,,
Q29737655,gene,遺伝子,Q7187,zgc:103536,,protein-coding gene in the species Danio rerio,,,,,,
Q29737848,gene,遺伝子,Q7187,LOC100007488,,protein-coding gene in the species Danio rerio,,,,,,
Q29737824,gene,遺伝子,Q7187,mbnl3,,protein-coding gene in the species Danio rerio,,,,,,
Q29737774,gene,遺伝子,Q7187,si:dkey-110g7.8,,protein-coding gene in the species Danio rerio,,,,,,
Q29737875,gene,遺伝子,Q7187,LOC568656,,protein-coding gene in the species Danio rerio,,,,,,
Q29737837,gene,遺伝子,Q7187,sh3tc1,,protein-coding gene in the species Danio rerio,,,,,,
Q29737835,gene,遺伝子,Q7187,si:ch211-80h18.1,,protein-coding gene in the species Danio rerio,,,,,,
Q29737951,gene,遺伝子,Q7187,mta3,,protein-coding gene in the species Danio rerio,,,,,,
Q29738003,gene,遺伝子,Q7187,LOC100150882,,protein-coding gene in the species Danio rerio,,,,,,
Q29737999,gene,遺伝子,Q7187,LOC565424,,protein-coding gene in the species Danio rerio,,,,,,
Q29737931,gene,遺伝子,Q7187,si:ch211-220f16.2,,protein-coding gene in the species Danio rerio,,,,,,
Q29738029,gene,遺伝子,Q7187,LOC793232,,protein-coding gene in the species Danio rerio,,,,,,
Q29737928,gene,遺伝子,Q7187,sptlc3,,protein-coding gene in the species Danio rerio,,,,,,
Q29737964,gene,遺伝子,Q7187,si:dkeyp-57f11.2,,protein-coding gene in the species Danio rerio,,,,,,
Q29737883,gene,遺伝子,Q7187,zgc:173742,,protein-coding gene in the species Danio rerio,,,,,,
Q29737980,gene,遺伝子,Q7187,zgc:194906,,protein-coding gene in the species Danio rerio,,,,,,
Q29738073,gene,遺伝子,Q7187,chchd5,,protein-coding gene in the species Danio rerio,,,,,,
Q29738084,gene,遺伝子,Q7187,hipk3a,,protein-coding gene in the species Danio rerio,,,,,,
Q29738106,gene,遺伝子,Q7187,fbxo48,,protein-coding gene in the species Danio rerio,,,,,,
Q29738122,gene,遺伝子,Q7187,b4galt3,,protein-coding gene in the species Danio rerio,,,,,,
Q29738120,gene,遺伝子,Q7187,nim1k,,protein-coding gene in the species Danio rerio,,,,,,
Q29738126,gene,遺伝子,Q7187,rapgef1b,,protein-coding gene in the species Danio rerio,,,,,,
Q29738147,gene,遺伝子,Q7187,neto1l,,protein-coding gene in the species Danio rerio,,,,,,
Q29738155,gene,遺伝子,Q7187,ksr1b,,protein-coding gene in the species Danio rerio,,,,,,
Q29738156,gene,遺伝子,Q7187,pag1,,protein-coding gene in the species Danio rerio,,,,,,
Q29738152,gene,遺伝子,Q7187,si:dkey-34l15.1,,protein-coding gene in the species Danio rerio,,,,,,
Q29738189,gene,遺伝子,Q7187,mpp6a,,protein-coding gene in the species Danio rerio,,,,,,
Q29738187,gene,遺伝子,Q7187,slc44a2,,protein-coding gene in the species Danio rerio,,,,,,
Q29738219,gene,遺伝子,Q7187,epha6,,protein-coding gene in the species Danio rerio,,,,,,
Q29738231,gene,遺伝子,Q7187,adck4,,protein-coding gene in the species Danio rerio,,,,,,
Q29738220,gene,遺伝子,Q7187,rad18,,protein-coding gene in the species Danio rerio,,,,,,
Q29738245,gene,遺伝子,Q7187,ep300a,,protein-coding gene in the species Danio rerio,,,,,,
Q29738266,gene,遺伝子,Q7187,a2ml,,protein-coding gene in the species Danio rerio,,,,,,
Q29738247,gene,遺伝子,Q7187,LOC100538136,,protein-coding gene in the species Danio rerio,,,,,,
Q29738291,gene,遺伝子,Q7187,dock7,,protein-coding gene in the species Danio rerio,,,,,,
Q29738258,gene,遺伝子,Q7187,tns1a,,protein-coding gene in the species Danio rerio,,,,,,
Q29738281,gene,遺伝子,Q7187,LOC100331925,,protein-coding gene in the species Danio rerio,,,,,,
Q29738287,gene,遺伝子,Q7187,myom3,,protein-coding gene in the species Danio rerio,,,,,,
Q29738310,gene,遺伝子,Q7187,LOC100001242,,protein-coding gene in the species Danio rerio,,,,,,
Q29738318,gene,遺伝子,Q7187,LOC569097,,protein-coding gene in the species Danio rerio,,,,,,
Q29738333,gene,遺伝子,Q7187,trioa,,protein-coding gene in the species Danio rerio,,,,,,
Q29738357,gene,遺伝子,Q7187,LOC100536600,,protein-coding gene in the species Danio rerio,,,,,,
Q29738369,gene,遺伝子,Q7187,eva1c,,protein-coding gene in the species Danio rerio,,,,,,
Q29738363,gene,遺伝子,Q7187,mhc1zca,,protein-coding gene in the species Danio rerio,,,,,,
Q29738370,gene,遺伝子,Q7187,mecr,,protein-coding gene in the species Danio rerio,,,,,,
Q29738393,gene,遺伝子,Q7187,fastkd5,,protein-coding gene in the species Danio rerio,,,,,,
Q29738384,gene,遺伝子,Q7187,LOC101886047,,protein-coding gene in the species Danio rerio,,,,,,
Q29738414,gene,遺伝子,Q7187,LOC100007007,,protein-coding gene in the species Danio rerio,,,,,,
Q29738411,gene,遺伝子,Q7187,si:dkey-16l2.17,,protein-coding gene in the species Danio rerio,,,,,,
Q29738431,gene,遺伝子,Q7187,spred3,,protein-coding gene in the species Danio rerio,,,,,,
Q29741462,gene,遺伝子,Q7187,atg7,,protein-coding gene in the species Danio rerio,,,,,,
Q29741516,gene,遺伝子,Q7187,cep170b,,protein-coding gene in the species Danio rerio,,,,,,
Q29741523,gene,遺伝子,Q7187,cemip,,protein-coding gene in the species Danio rerio,,,,,,
Q29741445,gene,遺伝子,Q7187,LOC795735,,protein-coding gene in the species Danio rerio,,,,,,
Q29741426,gene,遺伝子,Q7187,pimr150,,protein-coding gene in the species Danio rerio,,,,,,
Q29741482,gene,遺伝子,Q7187,LOC100151468,,protein-coding gene in the species Danio rerio,,,,,,
Q29741478,gene,遺伝子,Q7187,LOC101884755,,protein-coding gene in the species Danio rerio,,,,,,
Q29741508,gene,遺伝子,Q7187,ftr19,,protein-coding gene in the species Danio rerio,,,,,,
Q29741486,gene,遺伝子,Q7187,LOC100006752,,protein-coding gene in the species Danio rerio,,,,,,
Q29741414,gene,遺伝子,Q7187,si:dkey-222h21.8,,protein-coding gene in the species Danio rerio,,,,,,
Q29741480,gene,遺伝子,Q7187,LOC101886687,,protein-coding gene in the species Danio rerio,,,,,,
Q29741511,gene,遺伝子,Q7187,LOC100334619,,protein-coding gene in the species Danio rerio,,,,,,
Q29741495,gene,遺伝子,Q7187,pmfbp1,,protein-coding gene in the species Danio rerio,,,,,,
